;0;1;2;3
979;P2;01001011111001100101000000;Done;
980;C;01001001111011100101000100;Creating SARIMAX;
981;F1;01001001111011100101000100;Before fitting;
982;F2;01001001111011100101000100;After fitting;2.8247589000002336
983;P1;01001001111011100101000100;Done;
984;P2;01001001111011100101000100;Done;
985;C;01000011111011100101000100;Creating SARIMAX;
986;F1;01000011111011100101000100;Before fitting;
987;F2;01000011111011100101000100;After fitting;2.7956826999998157
988;P1;01000011111011100101000100;Done;
989;P2;01000011111011100101000100;Done;
990;C;01001001111011100101000100;Creating SARIMAX;
991;F1;01001001111011100101000100;Before fitting;
992;F2;01001001111011100101000100;After fitting;2.8031096999998226
993;P1;01001001111011100101000100;Done;
994;P2;01001001111011100101000100;Done;
995;C;01001001111011100101000100;Creating SARIMAX;
996;F1;01001001111011100101000100;Before fitting;
997;F2;01001001111011100101000100;After fitting;2.801796500000364
998;P1;01001001111011100101000100;Done;
999;P2;01001001111011100101000100;Done;
1000;C;01011101111011100001000100;Creating SARIMAX;
1001;F1;01011101111011100001000100;Before fitting;
1002;F2;01011101111011100001000100;After fitting;10.229612299999644
1003;P1;01011101111011100001000100;Done;
1004;P2;01011101111011100001000100;Done;
1005;C;01101001111011110111000100;Creating SARIMAX;
1006;F1;01101001111011110111000100;Before fitting;
1007;F2;01101001111011110111000100;After fitting;1.9974056999999448
1008;P1;01101001111011110111000100;Done;
1009;P2;01101001111011110111000100;Done;
1010;C;01010001111011100101000100;Creating SARIMAX;
1011;F1;01010001111011100101000100;Before fitting;
1012;F2;01010001111011100101000100;After fitting;1.7268271000002642
1013;P1;01010001111011100101000100;Done;
1014;P2;01010001111011100101000100;Done;
1015;C;01001001111011100101000100;Creating SARIMAX;
1016;F1;01001001111011100101000100;Before fitting;
1017;F2;01001001111011100101000100;After fitting;2.803651700000046
1018;P1;01001001111011100101000100;Done;
1019;P2;01001001111011100101000100;Done;
1020;C;01001001111011100101000100;Creating SARIMAX;
1021;F1;01001001111011100101000100;Before fitting;
1022;F2;01001001111011100101000100;After fitting;2.706930899999861
1023;P1;01001001111011100101000100;Done;
1024;P2;01001001111011100101000100;Done;
1025;C;01001001111001100101000100;Creating SARIMAX;
1026;F1;01001001111001100101000100;Before fitting;
1027;F2;01001001111001100101000100;After fitting;1.231180100000529
1028;P1;01001001111001100101000100;Done;
1029;P2;01001001111001100101000100;Done;
1030;C;00001001111011100101000100;Creating SARIMAX;
1031;F1;00001001111011100101000100;Before fitting;
1032;F2;00001001111011100101000100;After fitting;2.344993099999556
1033;P1;00001001111011100101000100;Done;
1034;P2;00001001111011100101000100;Done;
1035;C;01001001111011100101000100;Creating SARIMAX;
1036;F1;01001001111011100101000100;Before fitting;
1037;F2;01001001111011100101000100;After fitting;2.799781499999881
1038;P1;01001001111011100101000100;Done;
1039;P2;01001001111011100101000100;Done;
1040;C;01001001111011100101000100;Creating SARIMAX;
1041;F1;01001001111011100101000100;Before fitting;
1042;F2;01001001111011100101000100;After fitting;2.7005902000000788
1043;P1;01001001111011100101000100;Done;
1044;P2;01001001111011100101000100;Done;
1045;C;01001001111011100101000100;Creating SARIMAX;
1046;F1;01001001111011100101000100;Before fitting;
1047;F2;01001001111011100101000100;After fitting;2.779054699999506
1048;P1;01001001111011100101000100;Done;
1049;P2;01001001111011100101000100;Done;
1050;C;01001001111011000101000100;Creating SARIMAX;
1051;F1;01001001111011000101000100;Before fitting;
1052;F2;01001001111011000101000100;After fitting;2.7161558999996487
1053;P1;01001001111011000101000100;Done;
1054;P2;01001001111011000101000100;Done;
1055;C;01001001111011100101100100;Creating SARIMAX;
1056;F1;01001001111011100101100100;Before fitting;
1057;F2;01001001111011100101100100;After fitting;2.885238500000014
1058;P1;01001001111011100101100100;Done;
1059;P2;01001001111011100101100100;Done;
1060;C;01001001111011101101101100;Creating SARIMAX;
1061;F1;01001001111011101101101100;Before fitting;
1062;F2;01001001111011101101101100;After fitting;2.6996839999992517
1063;P1;01001001111011101101101100;Done;
1064;P2;01001001111011101101101100;Done;
1065;C;01001001111011101101101100;Creating SARIMAX;
1066;F1;01001001111011101101101100;Before fitting;
1067;F2;01001001111011101101101100;After fitting;2.80759610000041
1068;P1;01001001111011101101101100;Done;
1069;P2;01001001111011101101101100;Done;
1070;C;01001001111011101101101101;Creating SARIMAX;
1071;F1;01001001111011101101101101;Before fitting;
1072;F2;01001001111011101101101101;After fitting;2.7216723999999886
1073;P1;01001001111011101101101101;Done;
1074;P2;01001001111011101101101101;Done;
1075;C;01001000111011101101101101;Creating SARIMAX;
1076;F1;01001000111011101101101101;Before fitting;
1077;F2;01001000111011101101101101;After fitting;2.1622485000007146
1078;P1;01001000111011101101101101;Done;
1079;P2;01001000111011101101101101;Done;
1080;C;01001001111011101101111101;Creating SARIMAX;
1081;F1;01001001111011101101111101;Before fitting;
1082;F2;01001001111011101101111101;After fitting;2.7106659999999465
1083;P1;01001001111011101101111101;Done;
1084;P2;01001001111011101101111101;Done;
1085;C;01001011111011101101111101;Creating SARIMAX;
1086;F1;01001011111011101101111101;Before fitting;
1087;F2;01001011111011101101111101;After fitting;2.840490999999929
1088;P1;01001011111011101101111101;Done;
1089;P2;01001011111011101101111101;Done;
1090;C;01001001111011100101111101;Creating SARIMAX;
1091;F1;01001001111011100101111101;Before fitting;
1092;F2;01001001111011100101111101;After fitting;2.7395232000008036
1093;P1;01001001111011100101111101;Done;
1094;P2;01001001111011100101111101;Done;
1095;C;01001001111011100111111101;Creating SARIMAX;
1096;F1;01001001111011100111111101;Before fitting;
1097;F2;01001001111011100111111101;After fitting;2.087798799999291
1098;P1;01001001111011100111111101;Done;
1099;P2;01001001111011100111111101;Done;
1100;C;01001011111011100101111101;Creating SARIMAX;
1101;F1;01001011111011100101111101;Before fitting;
1102;F2;01001011111011100101111101;After fitting;2.7621320999996897
1103;P1;01001011111011100101111101;Done;
1104;P2;01001011111011100101111101;Done;
1105;C;01001001111011100101110101;Creating SARIMAX;
1106;F1;01001001111011100101110101;Before fitting;
1107;F2;01001001111011100101110101;After fitting;2.8192714999995587
1108;P1;01001001111011100101110101;Done;
1109;P2;01001001111011100101110101;Done;
1110;C;01001001111011000101110101;Creating SARIMAX;
1111;F1;01001001111011000101110101;Before fitting;
1112;F2;01001001111011000101110101;After fitting;2.682366200000615
1113;P1;01001001111011000101110101;Done;
1114;P2;01001001111011000101110101;Done;
1115;C;00110011010101010111000110;Creating SARIMAX;
1116;F1;00110011010101010111000110;Before fitting;
1117;F2;00110011010101010111000110;After fitting;1.0207012999999279
1118;P1;00110011010101010111000110;Done;
1119;P2;00110011010101010111000110;Done;
1120;C;00100011010101010111000110;Creating SARIMAX;
1121;F1;00100011010101010111000110;Before fitting;
1122;F2;00100011010101010111000110;After fitting;1.1651101999996172
1123;P1;00100011010101010111000110;Done;
1124;P2;00100011010101010111000110;Done;
1125;C;10110011010101010111000110;Creating SARIMAX;
1126;F1;10110011010101010111000110;Before fitting;
1127;F2;10110011010101010111000110;After fitting;2.5387677000007898
1128;P1;10110011010101010111000110;Done;
1129;P2;10110011010101010111000110;Done;
1130;C;10110011010101010111000111;Creating SARIMAX;
1131;F1;10110011010101010111000111;Before fitting;
1132;F2;10110011010101010111000111;After fitting;2.5785727000002225
1133;P1;10110011010101010111000111;Done;
1134;P2;10110011010101010111000111;Done;
1135;C;10110011010101010111000111;Creating SARIMAX;
1136;F1;10110011010101010111000111;Before fitting;
1137;F2;10110011010101010111000111;After fitting;2.544436300000598
1138;P1;10110011010101010111000111;Done;
1139;P2;10110011010101010111000111;Done;
1140;C;10110010010101010111000111;Creating SARIMAX;
1141;F1;10110010010101010111000111;Before fitting;
1142;F2;10110010010101010111000111;After fitting;2.787631799999872
1143;P1;10110010010101010111000111;Done;
1144;P2;10110010010101010111000111;Done;
1145;C;10110111000101010111000111;Creating SARIMAX;
1146;F1;10110111000101010111000111;Before fitting;
1147;F2;10110111000101010111000111;After fitting;4.574459399999796
1148;P1;10110111000101010111000111;Done;
1149;P2;10110111000101010111000111;Done;
1150;C;10110111010000010111000111;Creating SARIMAX;
1151;F1;10110111010000010111000111;Before fitting;
1152;F2;10110111010000010111000111;After fitting;4.668029700000261
1153;P1;10110111010000010111000111;Done;
1154;P2;10110111010000010111000111;Done;
1155;C;00110011010001010111000111;Creating SARIMAX;
1156;F1;00110011010001010111000111;Before fitting;
1157;F2;00110011010001010111000111;After fitting;0.8071300999999949
1158;P1;00110011010001010111000111;Done;
1159;P2;00110011010001010111000111;Done;
1160;C;10110011010101010111000111;Creating SARIMAX;
1161;F1;10110011010101010111000111;Before fitting;
1162;F2;10110011010101010111000111;After fitting;2.559872599999835
1163;P1;10110011010101010111000111;Done;
1164;P2;10110011010101010111000111;Done;
1165;C;10110011010101010111000111;Creating SARIMAX;
1166;F1;10110011010101010111000111;Before fitting;
1167;F2;10110011010101010111000111;After fitting;2.652179900000192
1168;P1;10110011010101010111000111;Done;
1169;P2;10110011010101010111000111;Done;
1170;C;10110011010101010111000111;Creating SARIMAX;
1171;F1;10110011010101010111000111;Before fitting;
1172;F2;10110011010101010111000111;After fitting;2.498187600000165
1173;P1;10110011010101010111000111;Done;
1174;P2;10110011010101010111000111;Done;
1175;C;10110011010101011011000111;Creating SARIMAX;
1176;F1;10110011010101011011000111;Before fitting;
1177;F2;10110011010101011011000111;After fitting;2.711015499999121
1178;P1;10110011010101011011000111;Done;
1179;P2;10110011010101011011000111;Done;
1180;C;10110011010101010111000111;Creating SARIMAX;
1181;F1;10110011010101010111000111;Before fitting;
1182;F2;10110011010101010111000111;After fitting;2.517127000000073
1183;P1;10110011010101010111000111;Done;
1184;P2;10110011010101010111000111;Done;
1185;C;10110011010101010111000111;Creating SARIMAX;
1186;F1;10110011010101010111000111;Before fitting;
1187;F2;10110011010101010111000111;After fitting;2.643557399999736
1188;P1;10110011010101010111000111;Done;
1189;P2;10110011010101010111000111;Done;
1190;C;10110011000101010111000111;Creating SARIMAX;
1191;F1;10110011000101010111000111;Before fitting;
1192;F2;10110011000101010111000111;After fitting;2.527633799999421
1193;P1;10110011000101010111000111;Done;
1194;P2;10110011000101010111000111;Done;
1195;C;10110111000101010111000111;Creating SARIMAX;
1196;F1;10110111000101010111000111;Before fitting;
1197;F2;10110111000101010111000111;After fitting;4.460703800000374
1198;P1;10110111000101010111000111;Done;
1199;P2;10110111000101010111000111;Done;
1200;C;10110011000101011111000111;Creating SARIMAX;
1201;F1;10110011000101011111000111;Before fitting;
1202;F2;10110011000101011111000111;After fitting;2.6269215000002077
1203;P1;10110011000101011111000111;Done;
1204;P2;10110011000101011111000111;Done;
1205;C;10110011000101001111000111;Creating SARIMAX;
1206;F1;10110011000101001111000111;Before fitting;
1207;F2;10110011000101001111000111;After fitting;2.1258631999999125
1208;P1;10110011000101001111000111;Done;
1209;P2;10110011000101001111000111;Done;
1210;C;10100011010111001111000111;Creating SARIMAX;
1211;F1;10100011010111001111000111;Before fitting;
1212;F2;10100011010111001111000111;After fitting;2.170811699999831
1213;P1;10100011010111001111000111;Done;
1214;P2;10100011010111001111000111;Done;
1215;C;00100011110111001111000111;Creating SARIMAX;
1216;F1;00100011110111001111000111;Before fitting;
1217;F2;00100011110111001111000111;After fitting;1.1423181999998633
1218;P1;00100011110111001111000111;Done;
1219;P2;00100011110111001111000111;Done;
1220;C;10100011010111001111000111;Creating SARIMAX;
1221;F1;10100011010111001111000111;Before fitting;
1222;F2;10100011010111001111000111;After fitting;2.1720832000000883
1223;P1;10100011010111001111000111;Done;
1224;P2;10100011010111001111000111;Done;
1225;C;10100011010111001111000111;Creating SARIMAX;
1226;F1;10100011010111001111000111;Before fitting;
1227;F2;10100011010111001111000111;After fitting;2.2067409000001135
1228;P1;10100011010111001111000111;Done;
1229;P2;10100011010111001111000111;Done;
1230;C;10100011010111001111001111;Creating SARIMAX;
1231;F1;10100011010111001111001111;Before fitting;
1232;F2;10100011010111001111001111;After fitting;2.2774919000003138
1233;P1;10100011010111001111001111;Done;
1234;P2;10100011010111001111001111;Done;
1235;C;11100011010111001111001111;Creating SARIMAX;
1236;F1;11100011010111001111001111;Before fitting;
1237;F2;11100011010111001111001111;After fitting;3.73008739999932
1238;P1;11100011010111001111001111;Done;
1239;P2;11100011010111001111001111;Done;
1240;C;11100011110111001111001111;Creating SARIMAX;
1241;F1;11100011110111001111001111;Before fitting;
1242;F2;11100011110111001111001111;After fitting;3.905509300000631
1243;P1;11100011110111001111001111;Done;
1244;P2;11100011110111001111001111;Done;
1245;C;11100011010111011111001111;Creating SARIMAX;
1246;F1;11100011010111011111001111;Before fitting;
1247;F2;11100011010111011111001111;After fitting;4.416704100000061
1248;P1;11100011010111011111001111;Done;
1249;P2;11100011010111011111001111;Done;
1250;C;11100011010111001111001111;Creating SARIMAX;
1251;F1;11100011010111001111001111;Before fitting;
1252;F2;11100011010111001111001111;After fitting;3.9248831999993854
1253;P1;11100011010111001111001111;Done;
1254;P2;11100011010111001111001111;Done;
1255;C;11100011010111001111001111;Creating SARIMAX;
1256;F1;11100011010111001111001111;Before fitting;
1257;F2;11100011010111001111001111;After fitting;3.686222799999996
1258;P1;11100011010111001111001111;Done;
1259;P2;11100011010111001111001111;Done;
1260;C;11101011010111001111001111;Creating SARIMAX;
1261;F1;11101011010111001111001111;Before fitting;
1262;F2;11101011010111001111001111;After fitting;3.8298009999998612
1263;P1;11101011010111001111001111;Done;
1264;P2;11101011010111001111001111;Done;
1265;C;11101011110111011111001111;Creating SARIMAX;
1266;F1;11101011110111011111001111;Before fitting;
1267;F2;11101011110111011111001111;After fitting;5.394769200000155
1268;P1;11101011110111011111001111;Done;
1269;P2;11101011110111011111001111;Done;
1270;C;11101011010111001111001111;Creating SARIMAX;
1271;F1;11101011010111001111001111;Before fitting;
1272;F2;11101011010111001111001111;After fitting;3.7647051000003557
1273;P1;11101011010111001111001111;Done;
1274;P2;11101011010111001111001111;Done;
1275;C;11101011010111001111001111;Creating SARIMAX;
1276;F1;11101011010111001111001111;Before fitting;
1277;F2;11101011010111001111001111;After fitting;3.7432582999999795
1278;P1;11101011010111001111001111;Done;
1279;P2;11101011010111001111001111;Done;
1280;C;11101010010111001011001111;Creating SARIMAX;
1281;F1;11101010010111001011001111;Before fitting;
1282;F2;11101010010111001011001111;After fitting;3.205800700000509
1283;P1;11101010010111001011001111;Done;
1284;P2;11101010010111001011001111;Done;
1285;C;01101011010111001111001111;Creating SARIMAX;
1286;F1;01101011010111001111001111;Before fitting;
1287;F2;01101011010111001111001111;After fitting;1.7747423999999228
1288;P1;01101011010111001111001111;Done;
1289;P2;01101011010111001111001111;Done;
1290;C;01101010010111001111001111;Creating SARIMAX;
1291;F1;01101010010111001111001111;Before fitting;
1292;F2;01101010010111001111001111;After fitting;1.4002949000005174
1293;P1;01101010010111001111001111;Done;
1294;P2;01101010010111001111001111;Done;
1295;C;01101010010111001111011111;Creating SARIMAX;
1296;F1;01101010010111001111011111;Before fitting;
1297;F2;01101010010111001111011111;After fitting;1.4342316000002029
1298;P1;01101010010111001111011111;Done;
1299;P2;01101010010111001111011111;Done;
1300;C;01101000110111001110011111;Creating SARIMAX;
1301;F1;01101000110111001110011111;Before fitting;
1302;F2;01101000110111001110011111;After fitting;0.8216314999999668
1303;P1;01101000110111001110011111;Done;
1304;P2;01101000110111001110011111;Done;
1305;C;01101010010111001111011111;Creating SARIMAX;
1306;F1;01101010010111001111011111;Before fitting;
1307;F2;01101010010111001111011111;After fitting;1.4063310000001366
1308;P1;01101010010111001111011111;Done;
1309;P2;01101010010111001111011111;Done;
1310;C;01101010010110001111010111;Creating SARIMAX;
1311;F1;01101010010110001111010111;Before fitting;
1312;F2;01101010010110001111010111;After fitting;1.299906899999769
1313;P1;01101010010110001111010111;Done;
1314;P2;01101010010110001111010111;Done;
1315;C;01101010010111001111011111;Creating SARIMAX;
1316;F1;01101010010111001111011111;Before fitting;
1317;F2;01101010010111001111011111;After fitting;1.3972848000003069
1318;P1;01101010010111001111011111;Done;
1319;P2;01101010010111001111011111;Done;
1320;C;01101010010111001111011101;Creating SARIMAX;
1321;F1;01101010010111001111011101;Before fitting;
1322;F2;01101010010111001111011101;After fitting;1.2565052999998443
1323;P1;01101010010111001111011101;Done;
1324;P2;01101010010111001111011101;Done;
1325;C;01101010010111001111011111;Creating SARIMAX;
1326;F1;01101010010111001111011111;Before fitting;
1327;F2;01101010010111001111011111;After fitting;1.406970199999705
1328;P1;01101010010111001111011111;Done;
1329;P2;01101010010111001111011111;Done;
1330;C;01101010010111001111010111;Creating SARIMAX;
1331;F1;01101010010111001111010111;Before fitting;
1332;F2;01101010010111001111010111;After fitting;1.4230918999992355
1333;P1;01101010010111001111010111;Done;
1334;P2;01101010010111001111010111;Done;
1335;C;01111010010111001111010111;Creating SARIMAX;
1336;F1;01111010010111001111010111;Before fitting;
1337;F2;01111010010111001111010111;After fitting;1.5686592000001838
1338;P1;01111010010111001111010111;Done;
1339;P2;01111010010111001111010111;Done;
1340;C;01111010010111001111010111;Creating SARIMAX;
1341;F1;01111010010111001111010111;Before fitting;
1342;F2;01111010010111001111010111;After fitting;1.6419789000001401
1343;P1;01111010010111001111010111;Done;
1344;P2;01111010010111001111010111;Done;
1345;C;01101000010111001111010111;Creating SARIMAX;
1346;F1;01101000010111001111010111;Before fitting;
1347;F2;01101000010111001111010111;After fitting;1.3252722999995967
1348;P1;01101000010111001111010111;Done;
1349;P2;01101000010111001111010111;Done;
1350;C;01101010010111001111010111;Creating SARIMAX;
1351;F1;01101010010111001111010111;Before fitting;
1352;F2;01101010010111001111010111;After fitting;1.3990678000000116
1353;P1;01101010010111001111010111;Done;
1354;P2;01101010010111001111010111;Done;
1355;C;01101010010111001111010111;Creating SARIMAX;
1356;F1;01101010010111001111010111;Before fitting;
1357;F2;01101010010111001111010111;After fitting;1.506716700000652
1358;P1;01101010010111001111010111;Done;
1359;P2;01101010010111001111010111;Done;
1360;C;01101010010111001111010111;Creating SARIMAX;
1361;F1;01101010010111001111010111;Before fitting;
1362;F2;01101010010111001111010111;After fitting;1.4239010999999664
1363;P1;01101010010111001111010111;Done;
1364;P2;01101010010111001111010111;Done;
1365;C;01101010010111001101010111;Creating SARIMAX;
1366;F1;01101010010111001101010111;Before fitting;
1367;F2;01101010010111001101010111;After fitting;1.7780227999992348
1368;P1;01101010010111001101010111;Done;
1369;P2;01101010010111001101010111;Done;
1370;C;01101010010111001111010111;Creating SARIMAX;
1371;F1;01101010010111001111010111;Before fitting;
1372;F2;01101010010111001111010111;After fitting;1.4347562000002654
1373;P1;01101010010111001111010111;Done;
1374;P2;01101010010111001111010111;Done;
1375;C;01101010011111001111010111;Creating SARIMAX;
1376;F1;01101010011111001111010111;Before fitting;
1377;F2;01101010011111001111010111;After fitting;3.648677399999542
1378;P1;01101010011111001111010111;Done;
1379;P2;01101010011111001111010111;Done;
1380;C;01101010011111001111010111;Creating SARIMAX;
1381;F1;01101010011111001111010111;Before fitting;
1382;F2;01101010011111001111010111;After fitting;3.788887199999408
1383;P1;01101010011111001111010111;Done;
1384;P2;01101010011111001111010111;Done;
1385;C;01101010010111001111010111;Creating SARIMAX;
1386;F1;01101010010111001111010111;Before fitting;
1387;F2;01101010010111001111010111;After fitting;1.414775400000508
1388;P1;01101010010111001111010111;Done;
1389;P2;01101010010111001111010111;Done;
1390;C;01101010110101001111000111;Creating SARIMAX;
1391;F1;01101010110101001111000111;Before fitting;
1392;F2;01101010110101001111000111;After fitting;1.2014994999999544
1393;P1;01101010110101001111000111;Done;
1394;P2;01101010110101001111000111;Done;
1395;C;01101010110101001111000111;Creating SARIMAX;
1396;F1;01101010110101001111000111;Before fitting;
1397;F2;01101010110101001111000111;After fitting;1.3184025999998994
1398;P1;01101010110101001111000111;Done;
1399;P2;01101010110101001111000111;Done;
1400;C;01101010111101000111000111;Creating SARIMAX;
1401;F1;01101010111101000111000111;Before fitting;
1402;F2;01101010111101000111000111;After fitting;3.264006299999892
1403;P1;01101010111101000111000111;Done;
1404;P2;01101010111101000111000111;Done;
1405;C;01101010110101001011000111;Creating SARIMAX;
1406;F1;01101010110101001011000111;Before fitting;
1407;F2;01101010110101001011000111;After fitting;1.1908351000001858
1408;P1;01101010110101001011000111;Done;
1409;P2;01101010110101001011000111;Done;
1410;C;01101010110101001011000111;Creating SARIMAX;
1411;F1;01101010110101001011000111;Before fitting;
1412;F2;01101010110101001011000111;After fitting;1.2987433999996938
1413;P1;01101010110101001011000111;Done;
1414;P2;01101010110101001011000111;Done;
1415;C;01101010110101001011000111;Creating SARIMAX;
1416;F1;01101010110101001011000111;Before fitting;
1417;F2;01101010110101001011000111;After fitting;1.1608646000004228
1418;P1;01101010110101001011000111;Done;
1419;P2;01101010110101001011000111;Done;
1420;C;01101010110101001011000111;Creating SARIMAX;
1421;F1;01101010110101001011000111;Before fitting;
1422;F2;01101010110101001011000111;After fitting;1.1602423999993334
1423;P1;01101010110101001011000111;Done;
1424;P2;01101010110101001011000111;Done;
1425;C;01101010110101000011000111;Creating SARIMAX;
1426;F1;01101010110101000011000111;Before fitting;
1427;F2;01101010110101000011000111;After fitting;1.1815443999994386
1428;P1;01101010110101000011000111;Done;
1429;P2;01101010110101000011000111;Done;
1430;C;01100010110101000011000111;Creating SARIMAX;
1431;F1;01100010110101000011000111;Before fitting;
1432;F2;01100010110101000011000111;After fitting;1.2656210999994073
1433;P1;01100010110101000011000111;Done;
1434;P2;01100010110101000011000111;Done;
1435;C;01100010110101000011000111;Creating SARIMAX;
1436;F1;01100010110101000011000111;Before fitting;
1437;F2;01100010110101000011000111;After fitting;1.1675022999997964
1438;P1;01100010110101000011000111;Done;
1439;P2;01100010110101000011000111;Done;
1440;C;01100010110101000011000111;Creating SARIMAX;
1441;F1;01100010110101000011000111;Before fitting;
1442;F2;01100010110101000011000111;After fitting;1.1608360999998695
1443;P1;01100010110101000011000111;Done;
1444;P2;01100010110101000011000111;Done;
1445;C;01100010110101000011000111;Creating SARIMAX;
1446;F1;01100010110101000011000111;Before fitting;
1447;F2;01100010110101000011000111;After fitting;1.207344400000693
1448;P1;01100010110101000011000111;Done;
1449;P2;01100010110101000011000111;Done;
1450;C;01100010110101000011000111;Creating SARIMAX;
1451;F1;01100010110101000011000111;Before fitting;
1452;F2;01100010110101000011000111;After fitting;1.1992154999998093
1453;P1;01100010110101000011000111;Done;
1454;P2;01100010110101000011000111;Done;
1455;C;01100010110101100011001101;Creating SARIMAX;
1456;F1;01100010110101100011001101;Before fitting;
1457;F2;01100010110101100011001101;After fitting;1.0664753999999448
1458;P1;01100010110101100011001101;Done;
1459;P2;01100010110101100011001101;Done;
1460;C;00100010110101000011000111;Creating SARIMAX;
1461;F1;00100010110101000011000111;Before fitting;
1462;F2;00100010110101000011000111;After fitting;0.509041100000104
1463;P1;00100010110101000011000111;Done;
1464;P2;00100010110101000011000111;Done;
1465;C;01100010110101010011000111;Creating SARIMAX;
1466;F1;01100010110101010011000111;Before fitting;
1467;F2;01100010110101010011000111;After fitting;1.4822135000003982
1468;P1;01100010110101010011000111;Done;
1469;P2;01100010110101010011000111;Done;
1470;C;00100010110101000011000111;Creating SARIMAX;
1471;F1;00100010110101000011000111;Before fitting;
1472;F2;00100010110101000011000111;After fitting;0.4959976000000097
1473;P1;00100010110101000011000111;Done;
1474;P2;00100010110101000011000111;Done;
1475;C;01100011110101000011000111;Creating SARIMAX;
1476;F1;01100011110101000011000111;Before fitting;
1477;F2;01100011110101000011000111;After fitting;1.96957730000031
1478;P1;01100011110101000011000111;Done;
1479;P2;01100011110101000011000111;Done;
1480;C;01100010110101000011000111;Creating SARIMAX;
1481;F1;01100010110101000011000111;Before fitting;
1482;F2;01100010110101000011000111;After fitting;1.1783064999999624
1483;P1;01100010110101000011000111;Done;
1484;P2;01100010110101000011000111;Done;
1485;C;01100010110101000011000111;Creating SARIMAX;
1486;F1;01100010110101000011000111;Before fitting;
1487;F2;01100010110101000011000111;After fitting;1.1543073999991975
1488;P1;01100010110101000011000111;Done;
1489;P2;01100010110101000011000111;Done;
1490;C;01100010110101000011000111;Creating SARIMAX;
1491;F1;01100010110101000011000111;Before fitting;
1492;F2;01100010110101000011000111;After fitting;1.1967567000001509
1493;P1;01100010110101000011000111;Done;
1494;P2;01100010110101000011000111;Done;
1495;C;01100010100101000011000111;Creating SARIMAX;
1496;F1;01100010100101000011000111;Before fitting;
1497;F2;01100010100101000011000111;After fitting;1.1934620000001814
1498;P1;01100010100101000011000111;Done;
1499;P2;01100010100101000011000111;Done;
1500;C;01100010100101000011000111;Creating SARIMAX;
1501;F1;01100010100101000011000111;Before fitting;
1502;F2;01100010100101000011000111;After fitting;1.1681333999995331
1503;P1;01100010100101000011000111;Done;
1504;P2;01100010100101000011000111;Done;
1505;C;01100110100111000011000111;Creating SARIMAX;
1506;F1;01100110100111000011000111;Before fitting;
1507;F2;01100110100111000011000111;After fitting;1.797323900000265
1508;P1;01100110100111000011000111;Done;
1509;P2;01100110100111000011000111;Done;
1510;C;01100010100101000011000111;Creating SARIMAX;
1511;F1;01100010100101000011000111;Before fitting;
1512;F2;01100010100101000011000111;After fitting;1.170829299999241
1513;P1;01100010100101000011000111;Done;
1514;P2;01100010100101000011000111;Done;
1515;C;01100010100101000011000111;Creating SARIMAX;
1516;F1;01100010100101000011000111;Before fitting;
1517;F2;01100010100101000011000111;After fitting;1.246004699999503
1518;P1;01100010100101000011000111;Done;
1519;P2;01100010100101000011000111;Done;
1520;C;01101010100101000011000111;Creating SARIMAX;
1521;F1;01101010100101000011000111;Before fitting;
1522;F2;01101010100101000011000111;After fitting;1.164225599999554
1523;P1;01101010100101000011000111;Done;
1524;P2;01101010100101000011000111;Done;
1525;C;01101010100101000011000111;Creating SARIMAX;
1526;F1;01101010100101000011000111;Before fitting;
1527;F2;01101010100101000011000111;After fitting;1.1694700999996712
1528;P1;01101010100101000011000111;Done;
1529;P2;01101010100101000011000111;Done;
1530;C;01100010100101000011000111;Creating SARIMAX;
1531;F1;01100010100101000011000111;Before fitting;
1532;F2;01100010100101000011000111;After fitting;1.148741599999994
1533;P1;01100010100101000011000111;Done;
1534;P2;01100010100101000011000111;Done;
1535;C;01110010100101000011000111;Creating SARIMAX;
1536;F1;01110010100101000011000111;Before fitting;
1537;F2;01110010100101000011000111;After fitting;1.4798515000002226
1538;P1;01110010100101000011000111;Done;
1539;P2;01110010100101000011000111;Done;
1540;C;01100010100101000011000111;Creating SARIMAX;
1541;F1;01100010100101000011000111;Before fitting;
1542;F2;01100010100101000011000111;After fitting;1.1843901000002006
1543;P1;01100010100101000011000111;Done;
1544;P2;01100010100101000011000111;Done;
1545;C;01100010100101000011000111;Creating SARIMAX;
1546;F1;01100010100101000011000111;Before fitting;
1547;F2;01100010100101000011000111;After fitting;1.1641155999996045
1548;P1;01100010100101000011000111;Done;
1549;P2;01100010100101000011000111;Done;
1550;C;01100010100101000011010111;Creating SARIMAX;
1551;F1;01100010100101000011010111;Before fitting;
1552;F2;01100010100101000011010111;After fitting;1.1685096000001067
1553;P1;01100010100101000011010111;Done;
1554;P2;01100010100101000011010111;Done;
1555;C;01100010100101000011010111;Creating SARIMAX;
1556;F1;01100010100101000011010111;Before fitting;
1557;F2;01100010100101000011010111;After fitting;1.1848142999997435
1558;P1;01100010100101000011010111;Done;
1559;P2;01100010100101000011010111;Done;
1560;C;01100010100101000011010101;Creating SARIMAX;
1561;F1;01100010100101000011010101;Before fitting;
1562;F2;01100010100101000011010101;After fitting;1.1289483999998993
1563;P1;01100010100101000011010101;Done;
1564;P2;01100010100101000011010101;Done;
1565;C;01100010100101000011010111;Creating SARIMAX;
1566;F1;01100010100101000011010111;Before fitting;
1567;F2;01100010100101000011010111;After fitting;1.1444693000003099
1568;P1;01100010100101000011010111;Done;
