;0;1;2;3
146;F1;10101010101100000001000001;Before fitting;
147;F2;10101010101100000001000001;After fitting;0.26624279999998635
148;P1;10101010101100000001000001;Done;
149;P2;10101010101100000001000001;Done;
150;C;11001010101100000011000011;Creating SARIMAX;
151;F1;11001010101100000011000011;Before fitting;
152;F2;11001010101100000011000011;After fitting;1.8203836000000138
153;P1;11001010101100000011000011;Done;
154;P2;11001010101100000011000011;Done;
155;C;11001110101100000011000001;Creating SARIMAX;
156;F1;11001110101100000011000001;Before fitting;
157;F2;11001110101100000011000001;After fitting;1.2068666999999778
158;P1;11001110101100000011000001;Done;
159;P2;11001110101100000011000001;Done;
160;C;11001010101100000011000011;Creating SARIMAX;
161;F1;11001010101100000011000011;Before fitting;
162;F2;11001010101100000011000011;After fitting;1.877572799999939
163;P1;11001010101100000011000011;Done;
164;P2;11001010101100000011000011;Done;
165;C;11001010101100000011000011;Creating SARIMAX;
166;F1;11001010101100000011000011;Before fitting;
167;F2;11001010101100000011000011;After fitting;1.820890200000008
168;P1;11001010101100000011000011;Done;
169;P2;11001010101100000011000011;Done;
170;C;11001010101000000011000011;Creating SARIMAX;
171;F1;11001010101000000011000011;Before fitting;
172;F2;11001010101000000011000011;After fitting;1.2947672999999895
173;P1;11001010101000000011000011;Done;
174;P2;11001010101000000011000011;Done;
175;C;11001010101100100011000111;Creating SARIMAX;
176;F1;11001010101100100011000111;Before fitting;
177;F2;11001010101100100011000111;After fitting;4.260750899999948
178;P1;11001010101100100011000111;Done;
179;P2;11001010101100100011000111;Done;
180;C;11001010101100000011000011;Creating SARIMAX;
181;F1;11001010101100000011000011;Before fitting;
182;F2;11001010101100000011000011;After fitting;1.8088261999999986
183;P1;11001010101100000011000011;Done;
184;P2;11001010101100000011000011;Done;
185;C;11001010101100000001000011;Creating SARIMAX;
186;F1;11001010101100000001000011;Before fitting;
187;F2;11001010101100000001000011;After fitting;1.914498299999991
188;P1;11001010101100000001000011;Done;
189;P2;11001010101100000001000011;Done;
190;C;11001010101100000011000111;Creating SARIMAX;
191;F1;11001010101100000011000111;Before fitting;
192;F2;11001010101100000011000111;After fitting;4.288060599999994
193;P1;11001010101100000011000111;Done;
194;P2;11001010101100000011000111;Done;
195;C;11001010101100000010000011;Creating SARIMAX;
196;F1;11001010101100000010000011;Before fitting;
197;F2;11001010101100000010000011;After fitting;1.937721799999963
198;P1;11001010101100000010000011;Done;
199;P2;11001010101100000010000011;Done;
200;C;11001010101100100010000011;Creating SARIMAX;
201;F1;11001010101100100010000011;Before fitting;
202;F2;11001010101100100010000011;After fitting;1.9628291999999874
203;P1;11001010101100100010000011;Done;
204;P2;11001010101100100010000011;Done;
205;C;11101010101100100010000011;Creating SARIMAX;
206;F1;11101010101100100010000011;Before fitting;
207;F2;11101010101100100010000011;After fitting;2.3821861000000126
208;P1;11101010101100100010000011;Done;
209;P2;11101010101100100010000011;Done;
210;C;11001110101100100010000011;Creating SARIMAX;
211;F1;11001110101100100010000011;Before fitting;
212;F2;11001110101100100010000011;After fitting;2.2516171999999415
213;P1;11001110101100100010000011;Done;
214;P2;11001110101100100010000011;Done;
215;C;11001010101100100010000011;Creating SARIMAX;
216;F1;11001010101100100010000011;Before fitting;
217;F2;11001010101100100010000011;After fitting;2.051370600000041
218;P1;11001010101100100010000011;Done;
219;P2;11001010101100100010000011;Done;
220;C;11001010101100100010010011;Creating SARIMAX;
221;F1;11001010101100100010010011;Before fitting;
222;F2;11001010101100100010010011;After fitting;1.9955926999999747
223;P1;11001010101100100010010011;Done;
224;P2;11001010101100100010010011;Done;
225;C;11001011101100000010010011;Creating SARIMAX;
226;F1;11001011101100000010010011;Before fitting;
227;F2;11001011101100000010010011;After fitting;2.081801900000073
228;P1;11001011101100000010010011;Done;
229;P2;11001011101100000010010011;Done;
230;C;11001000101100000010010011;Creating SARIMAX;
231;F1;11001000101100000010010011;Before fitting;
232;F2;11001000101100000010010011;After fitting;1.8928957000000537
233;P1;11001000101100000010010011;Done;
234;P2;11001000101100000010010011;Done;
235;C;11001010101100100010010011;Creating SARIMAX;
236;F1;11001010101100100010010011;Before fitting;
237;F2;11001010101100100010010011;After fitting;1.9453363999999738
238;P1;11001010101100100010010011;Done;
239;P2;11001010101100100010010011;Done;
240;C;11001010101100101000010011;Creating SARIMAX;
241;F1;11001010101100101000010011;Before fitting;
242;F2;11001010101100101000010011;After fitting;1.9593388999999206
243;P1;11001010101100101000010011;Done;
244;P2;11001010101100101000010011;Done;
245;C;01001010101100100011010111;Creating SARIMAX;
246;F1;01001010101100100011010111;Before fitting;
247;F2;01001010101100100011010111;After fitting;2.4624158000000307
248;P1;01001010101100100011010111;Done;
249;P2;01001010101100100011010111;Done;
250;C;11001010101100100010010011;Creating SARIMAX;
251;F1;11001010101100100010010011;Before fitting;
252;F2;11001010101100100010010011;After fitting;1.9774010999999518
253;P1;11001010101100100010010011;Done;
254;P2;11001010101100100010010011;Done;
255;C;11001010101100100010010011;Creating SARIMAX;
256;F1;11001010101100100010010011;Before fitting;
257;F2;11001010101100100010010011;After fitting;2.052488100000005
258;P1;11001010101100100010010011;Done;
259;P2;11001010101100100010010011;Done;
260;C;11001010101100101010000011;Creating SARIMAX;
261;F1;11001010101100101010000011;Before fitting;
262;F2;11001010101100101010000011;After fitting;1.9867003999999042
263;P1;11001010101100101010000011;Done;
264;P2;11001010101100101010000011;Done;
265;C;01001011101100101010000011;Creating SARIMAX;
266;F1;01001011101100101010000011;Before fitting;
267;F2;01001011101100101010000011;After fitting;1.072995600000013
268;P1;01001011101100101010000011;Done;
269;P2;01001011101100101010000011;Done;
270;C;11001010101100101010000011;Creating SARIMAX;
271;F1;11001010101100101010000011;Before fitting;
272;F2;11001010101100101010000011;After fitting;2.0253519000000324
273;P1;11001010101100101010000011;Done;
274;P2;11001010101100101010000011;Done;
275;C;11001010101100101010000011;Creating SARIMAX;
276;F1;11001010101100101010000011;Before fitting;
277;F2;11001010101100101010000011;After fitting;1.9616772000000537
278;P1;11001010101100101010000011;Done;
279;P2;11001010101100101010000011;Done;
280;C;11001010101100101010000011;Creating SARIMAX;
281;F1;11001010101100101010000011;Before fitting;
282;F2;11001010101100101010000011;After fitting;2.023720600000047
283;P1;11001010101100101010000011;Done;
284;P2;11001010101100101010000011;Done;
285;C;11001010101100101010000011;Creating SARIMAX;
286;F1;11001010101100101010000011;Before fitting;
287;F2;11001010101100101010000011;After fitting;1.9842869000000292
288;P1;11001010101100101010000011;Done;
289;P2;11001010101100101010000011;Done;
290;C;11001010101110101010000011;Creating SARIMAX;
291;F1;11001010101110101010000011;Before fitting;
292;F2;11001010101110101010000011;After fitting;2.2974280999999337
293;P1;11001010101110101010000011;Done;
294;P2;11001010101110101010000011;Done;
295;C;11001010101100101010100011;Creating SARIMAX;
296;F1;11001010101100101010100011;Before fitting;
297;F2;11001010101100101010100011;After fitting;2.0322714000000133
298;P1;11001010101100101010100011;Done;
299;P2;11001010101100101010100011;Done;
300;C;11001010101100101010100011;Creating SARIMAX;
301;F1;11001010101100101010100011;Before fitting;
302;F2;11001010101100101010100011;After fitting;1.9552118000000291
303;P1;11001010101100101010100011;Done;
304;P2;11001010101100101010100011;Done;
305;C;11001010001100101010100011;Creating SARIMAX;
306;F1;11001010001100101010100011;Before fitting;
307;F2;11001010001100101010100011;After fitting;1.999130799999989
308;P1;11001010001100101010100011;Done;
309;P2;11001010001100101010100011;Done;
310;C;11001010101100101010100011;Creating SARIMAX;
311;F1;11001010101100101010100011;Before fitting;
312;F2;11001010101100101010100011;After fitting;1.978620200000023
313;P1;11001010101100101010100011;Done;
314;P2;11001010101100101010100011;Done;
315;C;11001010101100101110100011;Creating SARIMAX;
316;F1;11001010101100101110100011;Before fitting;
317;F2;11001010101100101110100011;After fitting;1.8988542999999254
318;P1;11001010101100101110100011;Done;
319;P2;11001010101100101110100011;Done;
320;C;11001010101100101010100011;Creating SARIMAX;
321;F1;11001010101100101010100011;Before fitting;
322;F2;11001010101100101010100011;After fitting;2.06178239999997
323;P1;11001010101100101010100011;Done;
324;P2;11001010101100101010100011;Done;
325;C;11101010101100101011100011;Creating SARIMAX;
326;F1;11101010101100101011100011;Before fitting;
327;F2;11101010101100101011100011;After fitting;2.098907000000054
328;P1;11101010101100101011100011;Done;
329;P2;11101010101100101011100011;Done;
330;C;11001010101100101010100011;Creating SARIMAX;
331;F1;11001010101100101010100011;Before fitting;
332;F2;11001010101100101010100011;After fitting;2.012242899999933
333;P1;11001010101100101010100011;Done;
334;P2;11001010101100101010100011;Done;
335;C;11101010101100101010100011;Creating SARIMAX;
336;F1;11101010101100101010100011;Before fitting;
337;F2;11101010101100101010100011;After fitting;2.3490688000000546
338;P1;11101010101100101010100011;Done;
339;P2;11101010101100101010100011;Done;
340;C;11001010101100101010110001;Creating SARIMAX;
341;F1;11001010101100101010110001;Before fitting;
342;F2;11001010101100101010110001;After fitting;0.2734199000000217
343;P1;11001010101100101010110001;Done;
344;P2;11001010101100101010110001;Done;
345;C;11001010101100001010110001;Creating SARIMAX;
346;F1;11001010101100001010110001;Before fitting;
347;F2;11001010101100001010110001;After fitting;0.2620798000000377
348;P1;11001010101100001010110001;Done;
349;P2;11001010101100001010110001;Done;
350;C;11001010101101001010110001;Creating SARIMAX;
351;F1;11001010101101001010110001;Before fitting;
352;F2;11001010101101001010110001;After fitting;0.3153022999999848
353;P1;11001010101101001010110001;Done;
354;P2;11001010101101001010110001;Done;
355;C;11001010101100001010110001;Creating SARIMAX;
356;F1;11001010101100001010110001;Before fitting;
357;F2;11001010101100001010110001;After fitting;0.31644870000002356
358;P1;11001010101100001010110001;Done;
359;P2;11001010101100001010110001;Done;
360;C;11011010101100001010110001;Creating SARIMAX;
361;F1;11011010101100001010110001;Before fitting;
362;F2;11011010101100001010110001;After fitting;0.2677231999999776
363;P1;11011010101100001010110001;Done;
364;P2;11011010101100001010110001;Done;
365;C;11001010101100001010110001;Creating SARIMAX;
366;F1;11001010101100001010110001;Before fitting;
367;F2;11001010101100001010110001;After fitting;0.2679355000000214
368;P1;11001010101100001010110001;Done;
369;P2;11001010101100001010110001;Done;
370;C;11001010101100001000110001;Creating SARIMAX;
371;F1;11001010101100001000110001;Before fitting;
372;F2;11001010101100001000110001;After fitting;0.21431489999997666
373;P1;11001010101100001000110001;Done;
374;P2;11001010101100001000110001;Done;
375;C;11001010001100001010110001;Creating SARIMAX;
376;F1;11001010001100001010110001;Before fitting;
377;F2;11001010001100001010110001;After fitting;0.24272630000007211
378;P1;11001010001100001010110001;Done;
379;P2;11001010001100001010110001;Done;
380;C;11001010101101001010110001;Creating SARIMAX;
381;F1;11001010101101001010110001;Before fitting;
382;F2;11001010101101001010110001;After fitting;0.31232040000008965
383;P1;11001010101101001010110001;Done;
384;P2;11001010101101001010110001;Done;
385;C;11001110101100001010110001;Creating SARIMAX;
386;F1;11001110101100001010110001;Before fitting;
387;F2;11001110101100001010110001;After fitting;0.5646053000000393
388;P1;11001110101100001010110001;Done;
389;P2;11001110101100001010110001;Done;
390;C;11001010101100001010110001;Creating SARIMAX;
391;F1;11001010101100001010110001;Before fitting;
392;F2;11001010101100001010110001;After fitting;0.28091860000006363
393;P1;11001010101100001010110001;Done;
394;P2;11001010101100001010110001;Done;
395;C;11001010101101001010110001;Creating SARIMAX;
396;F1;11001010101101001010110001;Before fitting;
397;F2;11001010101101001010110001;After fitting;0.31544129999997494
398;P1;11001010101101001010110001;Done;
399;P2;11001010101101001010110001;Done;
400;C;11001010101100001010110001;Creating SARIMAX;
401;F1;11001010101100001010110001;Before fitting;
402;F2;11001010101100001010110001;After fitting;0.2714666000000534
403;P1;11001010101100001010110001;Done;
404;P2;11001010101100001010110001;Done;
405;C;11001010101100001010110001;Creating SARIMAX;
406;F1;11001010101100001010110001;Before fitting;
407;F2;11001010101100001010110001;After fitting;0.26745149999999285
408;P1;11001010101100001010110001;Done;
409;P2;11001010101100001010110001;Done;
410;C;10001010101100001010010001;Creating SARIMAX;
411;F1;10001010101100001010010001;Before fitting;
412;F2;10001010101100001010010001;After fitting;0.2296748999999636
413;P1;10001010101100001010010001;Done;
414;P2;10001010101100001010010001;Done;
415;C;11001010101100001010110001;Creating SARIMAX;
416;F1;11001010101100001010110001;Before fitting;
417;F2;11001010101100001010110001;After fitting;0.2707612000000381
418;P1;11001010101100001010110001;Done;
419;P2;11001010101100001010110001;Done;
420;C;11001010101000001010110001;Creating SARIMAX;
421;F1;11001010101000001010110001;Before fitting;
422;F2;11001010101000001010110001;After fitting;0.2725887999999941
423;P1;11001010101000001010110001;Done;
424;P2;11001010101000001010110001;Done;
425;C;11001000101100001010100001;Creating SARIMAX;
426;F1;11001000101100001010100001;Before fitting;
427;F2;11001000101100001010100001;After fitting;0.14024970000002668
428;P1;11001000101100001010100001;Done;
429;P2;11001000101100001010100001;Done;
430;C;10001010101100001010110001;Creating SARIMAX;
431;F1;10001010101100001010110001;Before fitting;
432;F2;10001010101100001010110001;After fitting;0.240410699999984
433;P1;10001010101100001010110001;Done;
434;P2;10001010101100001010110001;Done;
435;C;01001010100000001010110001;Creating SARIMAX;
436;F1;01001010100000001010110001;Before fitting;
437;F2;01001010100000001010110001;After fitting;0.11369669999999132
438;P1;01001010100000001010110001;Done;
439;P2;01001010100000001010110001;Done;
440;C;11001010101100001010110000;Creating SARIMAX;
441;F1;11001010101100001010110000;Before fitting;
442;F2;11001010101100001010110000;After fitting;0.2649255000000039
443;P1;11001010101100001010110000;Done;
444;P2;11001010101100001010110000;Done;
445;C;11001000101110001010110000;Creating SARIMAX;
446;F1;11001000101110001010110000;Before fitting;
447;F2;11001000101110001010110000;After fitting;0.18332999999995536
448;P1;11001000101110001010110000;Done;
449;P2;11001000101110001010110000;Done;
450;C;11001010101100001010110000;Creating SARIMAX;
451;F1;11001010101100001010110000;Before fitting;
452;F2;11001010101100001010110000;After fitting;0.26935920000005353
453;P1;11001010101100001010110000;Done;
454;P2;11001010101100001010110000;Done;
455;C;11001010101100001010110000;Creating SARIMAX;
456;F1;11001010101100001010110000;Before fitting;
457;F2;11001010101100001010110000;After fitting;0.2763639999999441
458;P1;11001010101100001010110000;Done;
459;P2;11001010101100001010110000;Done;
460;C;11001010101100001010000000;Creating SARIMAX;
461;F1;11001010101100001010000000;Before fitting;
462;F2;11001010101100001010000000;After fitting;0.2692682000000559
463;P1;11001010101100001010000000;Done;
464;P2;11001010101100001010000000;Done;
465;C;11001010101100001010000000;Creating SARIMAX;
466;F1;11001010101100001010000000;Before fitting;
467;F2;11001010101100001010000000;After fitting;0.2700585999999703
468;P1;11001010101100001010000000;Done;
469;P2;11001010101100001010000000;Done;
470;C;11001010101100001010000000;Creating SARIMAX;
471;F1;11001010101100001010000000;Before fitting;
472;F2;11001010101100001010000000;After fitting;0.27087029999995593
473;P1;11001010101100001010000000;Done;
474;P2;11001010101100001010000000;Done;
475;C;11001010101100001010000000;Creating SARIMAX;
476;F1;11001010101100001010000000;Before fitting;
477;F2;11001010101100001010000000;After fitting;0.27980600000000777
478;P1;11001010101100001010000000;Done;
479;P2;11001010101100001010000000;Done;
480;C;11001010101100001010000000;Creating SARIMAX;
481;F1;11001010101100001010000000;Before fitting;
482;F2;11001010101100001010000000;After fitting;0.2745887999999468
483;P1;11001010101100001010000000;Done;
484;P2;11001010101100001010000000;Done;
485;C;11001010101100101010000000;Creating SARIMAX;
486;F1;11001010101100101010000000;Before fitting;
487;F2;11001010101100101010000000;After fitting;0.269677799999954
488;P1;11001010101100101010000000;Done;
489;P2;11001010101100101010000000;Done;
490;C;11001010101100101010000000;Creating SARIMAX;
491;F1;11001010101100101010000000;Before fitting;
492;F2;11001010101100101010000000;After fitting;0.2691194000000223
493;P1;11001010101100101010000000;Done;
494;P2;11001010101100101010000000;Done;
495;C;11001010101100101010000000;Creating SARIMAX;
496;F1;11001010101100101010000000;Before fitting;
497;F2;11001010101100101010000000;After fitting;0.2756692000000385
498;P1;11001010101100101010000000;Done;
499;P2;11001010101100101010000000;Done;
500;C;11001010101100101010000000;Creating SARIMAX;
501;F1;11001010101100101010000000;Before fitting;
502;F2;11001010101100101010000000;After fitting;0.2648859999999331
503;P1;11001010101100101010000000;Done;
504;P2;11001010101100101010000000;Done;
505;C;01001010101100100010000000;Creating SARIMAX;
506;F1;01001010101100100010000000;Before fitting;
507;F2;01001010101100100010000000;After fitting;0.19370359999993525
508;P1;01001010101100100010000000;Done;
509;P2;01001010101100100010000000;Done;
510;C;11001010101100101010000000;Creating SARIMAX;
511;F1;11001010101100101010000000;Before fitting;
512;F2;11001010101100101010000000;After fitting;0.27496400000006815
513;P1;11001010101100101010000000;Done;
514;P2;11001010101100101010000000;Done;
515;C;11001010101000101010000000;Creating SARIMAX;
516;F1;11001010101000101010000000;Before fitting;
517;F2;11001010101000101010000000;After fitting;0.24701470000002246
518;P1;11001010101000101010000000;Done;
519;P2;11001010101000101010000000;Done;
520;C;11101010101100101010000000;Creating SARIMAX;
521;F1;11101010101100101010000000;Before fitting;
522;F2;11101010101100101010000000;After fitting;0.3292255999999725
523;P1;11101010101100101010000000;Done;
524;P2;11101010101100101010000000;Done;
525;C;01001010101100101010000000;Creating SARIMAX;
526;F1;01001010101100101010000000;Before fitting;
527;F2;01001010101100101010000000;After fitting;0.18954530000007708
528;P1;01001010101100101010000000;Done;
529;P2;01001010101100101010000000;Done;
530;C;11001010101100101000000000;Creating SARIMAX;
531;F1;11001010101100101000000000;Before fitting;
532;F2;11001010101100101000000000;After fitting;0.1993370000000141
533;P1;11001010101100101000000000;Done;
534;P2;11001010101100101000000000;Done;
535;C;11001010101100101010000000;Creating SARIMAX;
536;F1;11001010101100101010000000;Before fitting;
537;F2;11001010101100101010000000;After fitting;0.2699020999999675
538;P1;11001010101100101010000000;Done;
539;P2;11001010101100101010000000;Done;
540;C;11001010101100101010000000;Creating SARIMAX;
541;F1;11001010101100101010000000;Before fitting;
542;F2;11001010101100101010000000;After fitting;0.26872579999997015
543;P1;11001010101100101010000000;Done;
544;P2;11001010101100101010000000;Done;
545;C;11001010101100101010000000;Creating SARIMAX;
546;F1;11001010101100101010000000;Before fitting;
547;F2;11001010101100101010000000;After fitting;0.2668145000000095
548;P1;11001010101100101010000000;Done;
549;P2;11001010101100101010000000;Done;
550;C;11001010101100101010000100;Creating SARIMAX;
551;F1;11001010101100101010000100;Before fitting;
552;F2;11001010101100101010000100;After fitting;7.814332400000012
553;P1;11001010101100101010000100;Done;
554;P2;11001010101100101010000100;Done;
555;C;11101010101100101010000100;Creating SARIMAX;
556;F1;11101010101100101010000100;Before fitting;
557;F2;11101010101100101010000100;After fitting;8.203576899999916
558;P1;11101010101100101010000100;Done;
559;P2;11101010101100101010000100;Done;
560;C;11001010100100101001000000;Creating SARIMAX;
561;F1;11001010100100101001000000;Before fitting;
562;F2;11001010100100101001000000;After fitting;0.12284390000002077
563;P1;11001010100100101001000000;Done;
564;P2;11001010100100101001000000;Done;
565;C;11001000101100101010000000;Creating SARIMAX;
566;F1;11001000101100101010000000;Before fitting;
567;F2;11001000101100101010000000;After fitting;0.15834400000005644
568;P1;11001000101100101010000000;Done;
569;P2;11001000101100101010000000;Done;
570;C;11001010101100101010000000;Creating SARIMAX;
571;F1;11001010101100101010000000;Before fitting;
572;F2;11001010101100101010000000;After fitting;0.2671808999999712
573;P1;11001010101100101010000000;Done;
574;P2;11001010101100101010000000;Done;
575;C;11001010101100101010000000;Creating SARIMAX;
576;F1;11001010101100101010000000;Before fitting;
577;F2;11001010101100101010000000;After fitting;0.2718654999999899
578;P1;11001010101100101010000000;Done;
579;P2;11001010101100101010000000;Done;
580;C;11101010101100101010000001;Creating SARIMAX;
581;F1;11101010101100101010000001;Before fitting;
582;F2;11101010101100101010000001;After fitting;0.3154243999999835
583;P1;11101010101100101010000001;Done;
584;P2;11101010101100101010000001;Done;
585;C;11001000101100101010000000;Creating SARIMAX;
586;F1;11001000101100101010000000;Before fitting;
587;F2;11001000101100101010000000;After fitting;0.1364018000000442
588;P1;11001000101100101010000000;Done;
589;P2;11001000101100101010000000;Done;
590;C;11001010101100101010000000;Creating SARIMAX;
591;F1;11001010101100101010000000;Before fitting;
592;F2;11001010101100101010000000;After fitting;0.2713740000000371
593;P1;11001010101100101010000000;Done;
594;P2;11001010101100101010000000;Done;
595;C;11011011101100101010000000;Creating SARIMAX;
596;F1;11011011101100101010000000;Before fitting;
597;F2;11011011101100101010000000;After fitting;0.36234750000005533
598;P1;11011011101100101010000000;Done;
599;P2;11011011101100101010000000;Done;
600;C;11001010100100101010000001;Creating SARIMAX;
601;F1;11001010100100101010000001;Before fitting;
602;F2;11001010100100101010000001;After fitting;0.17413709999993898
603;P1;11001010100100101010000001;Done;
604;P2;11001010100100101010000001;Done;
605;C;11001010101100101010000000;Creating SARIMAX;
606;F1;11001010101100101010000000;Before fitting;
607;F2;11001010101100101010000000;After fitting;0.26193769999997585
608;P1;11001010101100101010000000;Done;
609;P2;11001010101100101010000000;Done;
610;C;11001010101100101010000001;Creating SARIMAX;
611;F1;11001010101100101010000001;Before fitting;
612;F2;11001010101100101010000001;After fitting;0.26151199999992514
613;P1;11001010101100101010000001;Done;
