ID;ITERACAO;PARAM_ATUAL;MPA_ATUAL;PARAM_MELHOR;MPA_MELHOR
0;1;01110100011000111010101100;18.75306176535783;01110100011000111010101100;18.75306176535783
1;1;11011110010100011111010000;91.9318106498876;11011110010100011111010000;91.9318106498876
2;1;10111000000110000100101111;0.317457877861115;10111000000110000100101111;0.317457877861115
3;1;11000101110110110110001110;9069.06639230839;11000101110110110110001110;9069.06639230839
4;1;01011010100001110001011101;0.245376766248625;01011010100001110001011101;0.245376766248625
5;1;10001010100111010010101110;1.590754517876337;10001010100111010010101110;1.590754517876337
6;1;01001111000100001101010000;8549.44481132467;01001111000100001101010000;8549.44481132467
7;1;00001001110010110010001110;6.406294099539383;00001001110010110010001110;6.406294099539383
8;1;01101100100110100100001011;413.3745376297698;01101100100110100100001011;413.3745376297698
9;1;00101101001011011100000000;1421.826665120383;00101101001011011100000000;1421.826665120383
10;1;10011010000011010010000010;2.020137484899859;10011010000011010010000010;2.020137484899859
11;1;10011101111000010010011001;75.42214238575463;10011101111000010010011001;75.42214238575463
12;1;00011111001111100001001001;130431.18610646205;00011111001111100001001001;130431.18610646205
13;1;00011100100111010011110101;31.220080641812945;00011100100111010011110101;31.220080641812945
14;1;00011110001110100000111110;146133076.80558705;00011110001110100000111110;146133076.80558705
15;1;01000011100101110011110111;2.3949354840275863;01000011100101110011110111;2.3949354840275863
16;1;01000101011000010011000011;14.815126406342921;01000101011000010011000011;14.815126406342921
17;1;11000011001001000101010111;0.6851897168473687;11000011001001000101010111;0.6851897168473687
18;1;01110010000001100111101011;1.4548853830122759;01110010000001100111101011;1.4548853830122759
19;1;11000011101001001101011100;0.6524742644310928;11000011101001001101011100;0.6524742644310928
20;1;10101111111100110011001111;90.78303966004835;10101111111100110011001111;90.78303966004835
21;1;11011111010011000110011100;27540.22764097841;11011111010011000110011100;27540.22764097841
22;1;10100001100010100000100110;0.19249010639018657;10100001100010100000100110;0.19249010639018657
23;1;10110100100101111100000101;2304.21582360886;10110100100101111100000101;2304.21582360886
24;1;11001010011011010000001110;2.105338036152451;11001010011011010000001110;2.105338036152451
0;2;01110100011000111010100100;18.75306176535783;01110100011000111010100100;18.75306176535783
0;3;01110100011000101010100100;18.66963015344793;01110100011000101010100100;18.66963015344793
0;4;01111100011000101010100100;18.66963015344793;01111100011000101010100100;18.66963015344793
0;5;01111100001000101010100100;18.66963015344793;01111100001000101010100100;18.66963015344793
0;6;01111100001000101010101100;18.66963015344793;01111100001000101010101100;18.66963015344793
0;7;01111100001010101010101100;11.817277914084704;01111100001010101010101100;11.817277914084704
0;8;00111100001010101010101100;1.6124609398717906;00111100001010101010101100;1.6124609398717906
0;9;10111100001010101010101100;3.7705580672737575;00111100001010101010101100;1.6124609398717906
0;10;10111100001010101010101100;3.7705580672737575;00111100001010101010101100;1.6124609398717906
0;11;00101100001010101010101100;30.365284448860137;00111100001010101010101100;1.6124609398717906
0;12;00111100001011101010101100;65.66453596573979;00111100001010101010101100;1.6124609398717906
0;13;00111101001010101010101100;150.69446186413154;00111100001010101010101100;1.6124609398717906
0;14;00111100001010101010101101;1.6124609398717906;00111100001010101010101101;1.6124609398717906
0;15;00111100001010101000101101;8029.889026815782;00111100001010101000101101;8029.889026815782
0;16;00111100000010101000101101;2.1281329042298123;00111100000010101000101101;2.1281329042298123
0;17;01111100000010101000101101;44.44064435110321;00111100000010101000101101;2.1281329042298123
0;18;00111100000010101000101100;2.1281329042298123;00111100000010101000101100;2.1281329042298123
0;19;00011100000010101000101100;97.87830368327748;00111100000010101000101100;2.1281329042298123
0;20;00111110000010101000101100;1277.9679494873849;00111100000010101000101100;2.1281329042298123
0;21;00111100000010101001101100;2.1441908043764646;00111100000010101000101100;2.1281329042298123
0;22;00011100000010101000101100;97.87830368327748;00111100000010101000101100;2.1281329042298123
0;23;00111100000010101000100100;2.1281329042298123;00111100000010101000100100;2.1281329042298123
