ID;ITERACAO;PARAM_ATUAL;MPA_ATUAL;PARAM_MELHOR;MPA_MELHOR
0;1;10100100111001001111010010;314594.7541381866;10100100111001001111010010;314594.7541381866
0;2;10100100110001001111010010;309341.7555920337;10100100110001001111010010;309341.7555920337
0;3;10110100110011001111010010;313366.7550972176;10100100110001001111010010;309341.7555920337
0;4;10100100111001001111010010;314594.7541381866;10100100110001001111010010;309341.7555920337
0;5;11100100110001001111010010;313837.2604499998;10100100110001001111010010;309341.7555920337
0;6;10100100110001001111010010;309341.7555920337;10100100110001001111010010;309341.7555920337
0;7;10100100111001001111010010;314594.7541381866;10100100110001001111010010;309341.7555920337
0;8;10100100110001001111010010;309341.7555920337;10100100110001001111010010;309341.7555920337
0;9;10100110110001001111010011;46324554.56282113;10100100110001001111010010;309341.7555920337
0;10;10100100110001001111010010;309341.7555920337;10100100110001001111010010;309341.7555920337
0;11;10100100110001001111010010;309341.7555920337;10100100110001001111010010;309341.7555920337
0;12;10100100110001001111010010;309341.7555920337;10100100110001001111010010;309341.7555920337
0;13;10100100110001001111010011;309341.7555920337;10100100110001001111010011;309341.7555920337
0;14;10100100110001001111010011;309341.7555920337;10100100110001001111010011;309341.7555920337
0;15;10100100110001001111010011;309341.7555920337;10100100110001001111010011;309341.7555920337
0;16;11100100110001001111010011;313837.2604499998;10100100110001001111010011;309341.7555920337
0;17;10100100110001000110010011;315219.30664905615;10100100110001001111010011;309341.7555920337
0;18;10100100110001001111010011;309341.7555920337;10100100110001001111010011;309341.7555920337
0;19;10000100110011001111010011;2165.541018421742;10000100110011001111010011;2165.541018421742
0;20;10000100110011001111010011;2165.541018421742;10000100110011001111010011;2165.541018421742
0;21;10000100100011001111010011;2165.541018421742;10000100100011001111010011;2165.541018421742
0;22;10000110100011001111010011;425604.167689424;10000100100011001111010011;2165.541018421742
0;23;10000100100011001111010011;2165.541018421742;10000100100011001111010011;2165.541018421742
0;24;11000100100001001111010011;313325.0881793943;10000100100011001111010011;2165.541018421742
0;25;10000100100011001011010011;4022.8714591155517;10000100100011001111010011;2165.541018421742
0;26;10000100100011101001010011;3956.6083171161304;10000100100011001111010011;2165.541018421742
0;27;10000100100011011111010011;682.7174231017547;10000100100011011111010011;682.7174231017547
0;28;10000100100011011111010011;682.7174231017547;10000100100011011111010011;682.7174231017547
0;29;10000100100011011111010011;682.7174231017547;10000100100011011111010011;682.7174231017547
0;30;10000100100010011111010011;1594.141354944427;10000100100011011111010011;682.7174231017547
0;31;10000100100011011111010011;682.7174231017547;10000100100011011111010011;682.7174231017547
0;32;10010100100011011111010011;926.4024754696235;10000100100011011111010011;682.7174231017547
0;33;10000100100001011111010011;1642.9091466172752;10000100100011011111010011;682.7174231017547
0;34;10001100100011011111010001;682.7174231017547;10001100100011011111010001;682.7174231017547
0;35;10001100100011011111000001;682.7174231017547;10001100100011011111000001;682.7174231017547
0;36;10001100100011011110010001;2188.9524289260607;10001100100011011111000001;682.7174231017547
0;37;10001100100001011111000001;1642.9091466172752;10001100100011011111000001;682.7174231017547
0;38;10001100100011011111010101;293.6547649758061;10001100100011011111010101;293.6547649758061
0;39;10001100100011011111010001;682.7174231017547;10001100100011011111010101;293.6547649758061
0;40;10001100100011001101010101;6301.083335984183;10001100100011011111010101;293.6547649758061
0;41;10001100100111011111010101;157.83633862301974;10001100100111011111010101;157.83633862301974
0;42;10001100000111011110010001;646.9163218293143;10001100100111011111010101;157.83633862301974
0;43;10001100100111011111010001;133.83773212833253;10001100100111011111010001;133.83773212833253
0;44;10001100100111011111010011;133.83773212833253;10001100100111011111010011;133.83773212833253
0;45;10001100100111011111010011;133.83773212833253;10001100100111011111010011;133.83773212833253
0;46;10001101100101011111010011;958.4344145233675;10001100100111011111010011;133.83773212833253
0;47;10001100100111001111010010;1204.1776656627108;10001100100111011111010011;133.83773212833253
0;48;10001100100111011111010011;133.83773212833253;10001100100111011111010011;133.83773212833253
0;49;10001100100110011111010011;85.90179636380948;10001100100110011111010011;85.90179636380948
0;50;10001100100110011111010011;85.90179636380948;10001100100110011111010011;85.90179636380948
0;51;10001100100110011110010011;1462.941851283461;10001100100110011111010011;85.90179636380948
0;52;10001100100110011111010111;260962.38535503446;10001100100110011111010011;85.90179636380948
0;53;10001000100100011111010011;0.14297415912269607;10001000100100011111010011;0.14297415912269607
0;54;10001000100100011111010011;0.14297415912269607;10001000100100011111010011;0.14297415912269607
0;55;10001000100100011111010011;0.14297415912269607;10001000100100011111010011;0.14297415912269607
0;56;10001000100100011111010011;0.14297415912269607;10001000100100011111010011;0.14297415912269607
0;57;10001000100100011110010011;0.19764104729805576;10001000100100011111010011;0.14297415912269607
0;58;10001000100100111011010011;7.44207668892805e+16;10001000100100011111010011;0.14297415912269607
0;59;10001000100100011111010011;0.14297415912269607;10001000100100011111010011;0.14297415912269607
0;60;10001000100100011011010011;7.44207668892805e+16;10001000100100011111010011;0.14297415912269607
0;61;10001000110100011111110011;0.14297415912269607;10001000110100011111110011;0.14297415912269607
0;62;10001000110100011111110011;0.14297415912269607;10001000110100011111110011;0.14297415912269607
0;63;10001000110100011111110011;0.14297415912269607;10001000110100011111110011;0.14297415912269607
0;64;10001000110100011111110011;0.14297415912269607;10001000110100011111110011;0.14297415912269607
0;65;10001000111100011111110011;0.1571424971209174;10001000110100011111110011;0.14297415912269607
0;66;11001000110100011101110011;0.17773414939846996;10001000110100011111110011;0.14297415912269607
0;67;10001000110100011111110011;0.14297415912269607;10001000110100011111110011;0.14297415912269607
0;68;10001000110100011111110011;0.14297415912269607;10001000110100011111110011;0.14297415912269607
0;69;10001000110100011111110001;0.14297415912269607;10001000110100011111110001;0.14297415912269607
0;70;10001000110100011111010001;0.14297415912269607;10001000110100011111010001;0.14297415912269607
0;71;10001000110100011111010001;0.14297415912269607;10001000110100011111010001;0.14297415912269607
0;72;10001100110100011111010001;1139.403115302828;10001000110100011111010001;0.14297415912269607
0;73;10001010110100011111010001;3.441921559020745;10001000110100011111010001;0.14297415912269607
0;74;10001000110100011111010001;0.14297415912269607;10001000110100011111010001;0.14297415912269607
0;75;10001000110100011111010001;0.14297415912269607;10001000110100011111010001;0.14297415912269607
0;76;10001000110100011111011001;0.14297415912269607;10001000110100011111011001;0.14297415912269607
0;77;10001000110100011111011001;0.14297415912269607;10001000110100011111011001;0.14297415912269607
0;78;10001000110100010111011001;0.14297415912269607;10001000110100010111011001;0.14297415912269607
0;79;10001000110100010111011001;0.14297415912269607;10001000110100010111011001;0.14297415912269607
0;80;10001000100100010111011001;0.14297415912269607;10001000100100010111011001;0.14297415912269607
0;81;10001000100100010111011001;0.14297415912269607;10001000100100010111011001;0.14297415912269607
0;82;10001000100100010111011001;0.14297415912269607;10001000100100010111011001;0.14297415912269607
0;83;10001000100100010111011101;0.1363552495539556;10001000100100010111011101;0.1363552495539556
0;84;10001000100100010111011101;0.1363552495539556;10001000100100010111011101;0.1363552495539556
0;85;10001011100100010111011101;3.624715104463165;10001000100100010111011101;0.1363552495539556
0;86;11001000100100010111011101;0.17182180715708037;10001000100100010111011101;0.1363552495539556
0;87;00001000100100010111011101;0.13624155687176961;00001000100100010111011101;0.13624155687176961
0;88;00001000100100010111011101;0.13624155687176961;00001000100100010111011101;0.13624155687176961
0;89;10001000100001010111011101;0.18878044857658474;00001000100100010111011101;0.13624155687176961
0;90;00001000100100110111011101;0.13624155687176961;00001000100100110111011101;0.13624155687176961
0;91;00001010100100110111011101;0.17631162295317884;00001000100100110111011101;0.13624155687176961
0;92;00100000000100110111011101;0.5211007866754511;00001000100100110111011101;0.13624155687176961
0;93;00001000100100110100011101;0.18279929976613785;00001000100100110111011101;0.13624155687176961
0;94;00001100100100110111011101;16.921078645312335;00001000100100110111011101;0.13624155687176961
0;95;00001000100100110111011101;0.13624155687176961;00001000100100110111011101;0.13624155687176961
0;96;00001000100000110111001101;0.14713405254616393;00001000100100110111011101;0.13624155687176961
0;97;00001000100110110111011101;0.13617205436689717;00001000100110110111011101;0.13617205436689717
0;98;00001000100110110111011101;0.13617205436689717;00001000100110110111011101;0.13617205436689717
0;99;00001000100110111111011101;0.13617205436689717;00001000100110111111011101;0.13617205436689717
0;100;00001000100110111111011101;0.13617205436689717;00001000100110111111011101;0.13617205436689717
1;1;01001101100111000100101100;442399.39714877214;01001101100111000100101100;442399.39714877214
1;2;01001101100111000100101100;442399.39714877214;01001101100111000100101100;442399.39714877214
1;3;01001101100111000100101100;442399.39714877214;01001101100111000100101100;442399.39714877214
1;4;01001101100111000100101100;442399.39714877214;01001101100111000100101100;442399.39714877214
1;5;01001101100111000100101100;442399.39714877214;01001101100111000100101100;442399.39714877214
1;6;01001101000111000100111100;410716.931860931;01001101000111000100111100;410716.931860931
1;7;01001111000111000100111100;160492363.0374078;01001101000111000100111100;410716.931860931
1;8;01001101000111000100111100;410716.931860931;01001101000111000100111100;410716.931860931
1;9;01001101000111000100111100;410716.931860931;01001101000111000100111100;410716.931860931
1;10;01001101000111000100111100;410716.931860931;01001101000111000100111100;410716.931860931
1;11;00001001000111000100111100;0.1190636126419901;00001001000111000100111100;0.1190636126419901
1;12;00001001000110000100111100;0.12920117857794536;00001001000111000100111100;0.1190636126419901
1;13;00001000010111100100111100;0.6448536843203186;00001001000111000100111100;0.1190636126419901
1;14;00001001000111000100111100;0.1190636126419901;00001001000111000100111100;0.1190636126419901
1;15;00001000000111000100111100;0.6448536843203186;00001001000111000100111100;0.1190636126419901
1;16;00001000010111001100111100;0.6448536843203186;00001001000111000100111100;0.1190636126419901
1;17;00011001000111000101111100;0.13449590563740024;00001001000111000100111100;0.1190636126419901
1;18;00101001000111000100111100;1.4351119363031843;00001001000111000100111100;0.1190636126419901
1;19;00001001000111000100111100;0.1190636126419901;00001001000111000100111100;0.1190636126419901
1;20;00001001000111000100111100;0.1190636126419901;00001001000111000100111100;0.1190636126419901
1;21;00001001000111000100101100;0.1190636126419901;00001001000111000100101100;0.1190636126419901
1;22;00001001100111000100101100;2.3499215519570438;00001001000111000100101100;0.1190636126419901
1;23;00001001000111000100001100;0.1190636126419901;00001001000111000100001100;0.1190636126419901
1;24;00001011000111000100001100;589.3373336995577;00001001000111000100001100;0.1190636126419901
1;25;00011001100111000100001000;0.4666019713168721;00001001000111000100001100;0.1190636126419901
1;26;00001011000111000100001100;589.3373336995577;00001001000111000100001100;0.1190636126419901
1;27;10001001000111000100001100;0.7899229441607183;00001001000111000100001100;0.1190636126419901
1;28;00001001000111000100001100;0.1190636126419901;00001001000111000100001100;0.1190636126419901
1;29;00001001000111000100101100;0.1190636126419901;00001001000111000100101100;0.1190636126419901
1;30;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
1;31;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
1;32;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
1;33;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
1;34;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
1;35;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
1;36;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
1;37;00001001000111000100000000;0.7134862072843751;00001001000111000100000100;0.1190636126419901
1;38;00001001000111000100000100;0.1190636126419901;00001001000111000100000100;0.1190636126419901
