;0;1;2;3
3867;C;01011000000001001011101001;Creating SARIMAX;
3868;F1;01011000000001001011101001;Before fitting;
3869;F2;01011000000001001011101001;After fitting;0.06249370000000454
3870;P1;01011000000001001011101001;Done;
3871;P2;01011000000001001011101001;Done;
3872;C;01111000100001001011100001;Creating SARIMAX;
3873;F1;01111000100001001011100001;Before fitting;
3874;F2;01111000100001001011100001;After fitting;0.06706159999998818
3875;P1;01111000100001001011100001;Done;
3876;P2;01111000100001001011100001;Done;
3877;C;00011000000001001011101001;Creating SARIMAX;
3878;F1;00011000000001001011101001;Before fitting;
3879;F2;00011000000001001011101001;After fitting;0.07773859999997512
3880;P1;00011000000001001011101001;Done;
3881;P2;00011000000001001011101001;Done;
3882;C;00011010000001001011101001;Creating SARIMAX;
3883;F1;00011010000001001011101001;Before fitting;
3884;F2;00011010000001001011101001;After fitting;0.07404139999994186
3885;P1;00011010000001001011101001;Done;
3886;P2;00011010000001001011101001;Done;
3887;C;01011010000001011011101001;Creating SARIMAX;
3888;F1;01011010000001011011101001;Before fitting;
3889;F2;01011010000001011011101001;After fitting;0.09682339999994838
3890;P1;01011010000001011011101001;Done;
3891;P2;01011010000001011011101001;Done;
3892;C;01011000000001001011101001;Creating SARIMAX;
3893;F1;01011000000001001011101001;Before fitting;
3894;F2;01011000000001001011101001;After fitting;0.06427349999989929
3895;P1;01011000000001001011101001;Done;
3896;P2;01011000000001001011101001;Done;
3897;C;01011000000001001111101001;Creating SARIMAX;
3898;F1;01011000000001001111101001;Before fitting;
3899;F2;01011000000001001111101001;After fitting;0.06629689999999755
3900;P1;01011000000001001111101001;Done;
3901;P2;01011000000001001111101001;Done;
3902;C;01011000000001001011101001;Creating SARIMAX;
3903;F1;01011000000001001011101001;Before fitting;
3904;F2;01011000000001001011101001;After fitting;0.06058809999990444
3905;P1;01011000000001001011101001;Done;
3906;P2;01011000000001001011101001;Done;
3907;C;01011000001001101011101001;Creating SARIMAX;
3908;F1;01011000001001101011101001;Before fitting;
3909;F2;01011000001001101011101001;After fitting;0.1396319999998923
3910;P1;01011000001001101011101001;Done;
3911;P2;01011000001001101011101001;Done;
3912;C;01011000000001001011101001;Creating SARIMAX;
3913;F1;01011000000001001011101001;Before fitting;
3914;F2;01011000000001001011101001;After fitting;0.05915759999993497
3915;P1;01011000000001001011101001;Done;
3916;P2;01011000000001001011101001;Done;
3917;C;01011100000001001001101001;Creating SARIMAX;
3918;F1;01011100000001001001101001;Before fitting;
3919;F2;01011100000001001001101001;After fitting;0.0993445999999949
3920;P1;01011100000001001001101001;Done;
3921;P2;01011100000001001001101001;Done;
3922;C;01001000000001001011101001;Creating SARIMAX;
3923;F1;01001000000001001011101001;Before fitting;
3924;F2;01001000000001001011101001;After fitting;0.06372460000011415
3925;P1;01001000000001001011101001;Done;
3926;P2;01001000000001001011101001;Done;
3927;C;01001000000001001011101001;Creating SARIMAX;
3928;F1;01001000000001001011101001;Before fitting;
3929;F2;01001000000001001011101001;After fitting;0.06451680000009219
3930;P1;01001000000001001011101001;Done;
3931;P2;01001000000001001011101001;Done;
3932;C;01000000001001001011101001;Creating SARIMAX;
3933;F1;01000000001001001011101001;Before fitting;
3934;F2;01000000001001001011101001;After fitting;0.14621680000004744
3935;P1;01000000001001001011101001;Done;
3936;P2;01000000001001001011101001;Done;
3937;C;01001000000001001011101001;Creating SARIMAX;
3938;F1;01001000000001001011101001;Before fitting;
3939;F2;01001000000001001011101001;After fitting;0.06493909999994685
3940;P1;01001000000001001011101001;Done;
3941;P2;01001000000001001011101001;Done;
3942;C;01001000000001001011101001;Creating SARIMAX;
3943;F1;01001000000001001011101001;Before fitting;
3944;F2;01001000000001001011101001;After fitting;0.06307769999989432
3945;P1;01001000000001001011101001;Done;
3946;P2;01001000000001001011101001;Done;
3947;C;01001000000001001011101001;Creating SARIMAX;
3948;F1;01001000000001001011101001;Before fitting;
3949;F2;01001000000001001011101001;After fitting;0.06491670000013983
3950;P1;01001000000001001011101001;Done;
3951;P2;01001000000001001011101001;Done;
3952;C;01001000000001101011101001;Creating SARIMAX;
3953;F1;01001000000001101011101001;Before fitting;
3954;F2;01001000000001101011101001;After fitting;0.0656163999999535
3955;P1;01001000000001101011101001;Done;
3956;P2;01001000000001101011101001;Done;
3957;C;01001000000001101011101001;Creating SARIMAX;
3958;F1;01001000000001101011101001;Before fitting;
3959;F2;01001000000001101011101001;After fitting;0.06260790000010275
3960;P1;01001000000001101011101001;Done;
3961;P2;01001000000001101011101001;Done;
3962;C;01001000000001111011101001;Creating SARIMAX;
3963;F1;01001000000001111011101001;Before fitting;
3964;F2;01001000000001111011101001;After fitting;0.06306599999993523
3965;P1;01001000000001111011101001;Done;
3966;P2;01001000000001111011101001;Done;
3967;C;01001000000001101011100001;Creating SARIMAX;
3968;F1;01001000000001101011100001;Before fitting;
3969;F2;01001000000001101011100001;After fitting;0.07100839999998243
3970;P1;01001000000001101011100001;Done;
3971;P2;01001000000001101011100001;Done;
3972;C;01001100000001101011100000;Creating SARIMAX;
3973;F1;01001100000001101011100000;Before fitting;
3974;F2;01001100000001101011100000;After fitting;0.15209349999986443
3975;P1;01001100000001101011100000;Done;
3976;P2;01001100000001101011100000;Done;
3977;C;01001000000001101011100001;Creating SARIMAX;
3978;F1;01001000000001101011100001;Before fitting;
3979;F2;01001000000001101011100001;After fitting;0.06855540000015026
3980;P1;01001000000001101011100001;Done;
3981;P2;01001000000001101011100001;Done;
3982;C;01001000000001101011100001;Creating SARIMAX;
3983;F1;01001000000001101011100001;Before fitting;
3984;F2;01001000000001101011100001;After fitting;0.062153600000101505
3985;P1;01001000000001101011100001;Done;
3986;P2;01001000000001101011100001;Done;
3987;C;01001000000001101011100001;Creating SARIMAX;
3988;F1;01001000000001101011100001;Before fitting;
3989;F2;01001000000001101011100001;After fitting;0.06646920000002865
3990;P1;01001000000001101011100001;Done;
3991;P2;01001000000001101011100001;Done;
3992;C;01011000000001101011100001;Creating SARIMAX;
3993;F1;01011000000001101011100001;Before fitting;
3994;F2;01011000000001101011100001;After fitting;0.06537430000003042
3995;P1;01011000000001101011100001;Done;
3996;P2;01011000000001101011100001;Done;
3997;C;01001000000001111011100001;Creating SARIMAX;
3998;F1;01001000000001111011100001;Before fitting;
3999;F2;01001000000001111011100001;After fitting;0.06666810000001533
4000;P1;01001000000001111011100001;Done;
4001;P2;01001000000001111011100001;Done;
4002;C;01001000000001101011100001;Creating SARIMAX;
4003;F1;01001000000001101011100001;Before fitting;
4004;F2;01001000000001101011100001;After fitting;0.06266869999990377
4005;P1;01001000000001101011100001;Done;
4006;P2;01001000000001101011100001;Done;
4007;C;01001000000001101010100001;Creating SARIMAX;
4008;F1;01001000000001101010100001;Before fitting;
4009;F2;01001000000001101010100001;After fitting;0.059279699999933655
4010;P1;01001000000001101010100001;Done;
4011;P2;01001000000001101010100001;Done;
4012;C;01001000000001101010100001;Creating SARIMAX;
4013;F1;01001000000001101010100001;Before fitting;
4014;F2;01001000000001101010100001;After fitting;0.05740240000000085
4015;P1;01001000000001101010100001;Done;
4016;P2;01001000000001101010100001;Done;
4017;C;01001000000001101010100001;Creating SARIMAX;
4018;F1;01001000000001101010100001;Before fitting;
4019;F2;01001000000001101010100001;After fitting;0.060095799999999144
4020;P1;01001000000001101010100001;Done;
4021;P2;01001000000001101010100001;Done;
4022;C;01001000000001101011100001;Creating SARIMAX;
4023;F1;01001000000001101011100001;Before fitting;
4024;F2;01001000000001101011100001;After fitting;0.06341670000006161
4025;P1;01001000000001101011100001;Done;
4026;P2;01001000000001101011100001;Done;
4027;C;01001000001101101010100001;Creating SARIMAX;
4028;F1;01001000001101101010100001;Before fitting;
4029;F2;01001000001101101010100001;After fitting;0.15719750000016575
4030;P1;01001000001101101010100001;Done;
4031;P2;01001000001101101010100001;Done;
4032;C;01001000000001101010100001;Creating SARIMAX;
4033;F1;01001000000001101010100001;Before fitting;
4034;F2;01001000000001101010100001;After fitting;0.06088920000001963
4035;P1;01001000000001101010100001;Done;
4036;P2;01001000000001101010100001;Done;
4037;C;01001000010001101010100001;Creating SARIMAX;
4038;F1;01001000010001101010100001;Before fitting;
4039;F2;01001000010001101010100001;After fitting;0.06217590000005657
4040;P1;01001000010001101010100001;Done;
4041;P2;01001000010001101010100001;Done;
4042;C;01001000010011101010100001;Creating SARIMAX;
4043;F1;01001000010011101010100001;Before fitting;
4044;F2;01001000010011101010100001;After fitting;0.07388970000010886
4045;P1;01001000010011101010100001;Done;
4046;P2;01001000010011101010100001;Done;
4047;C;01001000010001101000101001;Creating SARIMAX;
4048;F1;01001000010001101000101001;Before fitting;
4049;F2;01001000010001101000101001;After fitting;0.05903679999983069
4050;P1;01001000010001101000101001;Done;
4051;P2;01001000010001101000101001;Done;
4052;C;01001000110001101000101001;Creating SARIMAX;
4053;F1;01001000110001101000101001;Before fitting;
4054;F2;01001000110001101000101001;After fitting;0.08149339999999938
4055;P1;01001000110001101000101001;Done;
4056;P2;01001000110001101000101001;Done;
4057;C;01001000010001101000101001;Creating SARIMAX;
4058;F1;01001000010001101000101001;Before fitting;
4059;F2;01001000010001101000101001;After fitting;0.06054949999997916
4060;P1;01001000010001101000101001;Done;
4061;P2;01001000010001101000101001;Done;
4062;C;01001001010001101000111001;Creating SARIMAX;
4063;F1;01001001010001101000111001;Before fitting;
4064;F2;01001001010001101000111001;After fitting;0.08940200000006371
4065;P1;01001001010001101000111001;Done;
4066;P2;01001001010001101000111001;Done;
4067;C;01001000010001101000101001;Creating SARIMAX;
4068;F1;01001000010001101000101001;Before fitting;
4069;F2;01001000010001101000101001;After fitting;0.05341440000006514
4070;P1;01001000010001101000101001;Done;
4071;P2;01001000010001101000101001;Done;
4072;C;01001000010000101000101001;Creating SARIMAX;
4073;F1;01001000010000101000101001;Before fitting;
4074;F2;01001000010000101000101001;After fitting;0.06283310000003439
4075;P1;01001000010000101000101001;Done;
4076;P2;01001000010000101000101001;Done;
4077;C;01001000010001101100101001;Creating SARIMAX;
4078;F1;01001000010001101100101001;Before fitting;
4079;F2;01001000010001101100101001;After fitting;0.05859009999994669
4080;P1;01001000010001101100101001;Done;
4081;P2;01001000010001101100101001;Done;
4082;C;10111001101111100000011010;Creating SARIMAX;
4083;F1;10111001101111100000011010;Before fitting;
4084;F2;10111001101111100000011010;After fitting;2.240987099999984
4085;P1;10111001101111100000011010;Done;
4086;P2;10111001101111100000011010;Done;
4087;C;11110011101111100000011010;Creating SARIMAX;
4088;F1;11110011101111100000011010;Before fitting;
4089;F2;11110011101111100000011010;After fitting;3.0799928000001273
4090;P1;11110011101111100000011010;Done;
4091;P2;11110011101111100000011010;Done;
4092;C;10010011101111100000011010;Creating SARIMAX;
4093;F1;10010011101111100000011010;Before fitting;
4094;F2;10010011101111100000011010;After fitting;2.105569800000012
4095;P1;10010011101111100000011010;Done;
4096;P2;10010011101111100000011010;Done;
4097;C;10110111101111100000011000;Creating SARIMAX;
4098;F1;10110111101111100000011000;Before fitting;
4099;F2;10110111101111100000011000;After fitting;0.4623186999999689
4100;P1;10110111101111100000011000;Done;
4101;P2;10110111101111100000011000;Done;
4102;C;10110011101111100010011010;Creating SARIMAX;
4103;F1;10110011101111100010011010;Before fitting;
4104;F2;10110011101111100010011010;After fitting;2.558137199999919
4105;P1;10110011101111100010011010;Done;
4106;P2;10110011101111100010011010;Done;
4107;C;10110011101111100000011010;Creating SARIMAX;
4108;F1;10110011101111100000011010;Before fitting;
4109;F2;10110011101111100000011010;After fitting;2.37721230000011
4110;P1;10110011101111100000011010;Done;
4111;P2;10110011101111100000011010;Done;
4112;C;10110011101101100000011010;Creating SARIMAX;
4113;F1;10110011101101100000011010;Before fitting;
4114;F2;10110011101101100000011010;After fitting;2.0957058999999845
4115;P1;10110011101101100000011010;Done;
4116;P2;10110011101101100000011010;Done;
4117;C;10110011101111101000011010;Creating SARIMAX;
4118;F1;10110011101111101000011010;Before fitting;
4119;F2;10110011101111101000011010;After fitting;2.433249100000012
4120;P1;10110011101111101000011010;Done;
4121;P2;10110011101111101000011010;Done;
4122;C;10110011101111100000011010;Creating SARIMAX;
4123;F1;10110011101111100000011010;Before fitting;
4124;F2;10110011101111100000011010;After fitting;2.476983700000119
4125;P1;10110011101111100000011010;Done;
4126;P2;10110011101111100000011010;Done;
4127;C;10100011101111100000011010;Creating SARIMAX;
4128;F1;10100011101111100000011010;Before fitting;
4129;F2;10100011101111100000011010;After fitting;2.246777800000018
4130;P1;10100011101111100000011010;Done;
4131;P2;10100011101111100000011010;Done;
4132;C;10110011101111100000011010;Creating SARIMAX;
4133;F1;10110011101111100000011010;Before fitting;
4134;F2;10110011101111100000011010;After fitting;2.4100857000000815
4135;P1;10110011101111100000011010;Done;
4136;P2;10110011101111100000011010;Done;
4137;C;11110011111111100000011010;Creating SARIMAX;
4138;F1;11110011111111100000011010;Before fitting;
4139;F2;11110011111111100000011010;After fitting;3.0497524999998404
4140;P1;11110011111111100000011010;Done;
4141;P2;11110011111111100000011010;Done;
4142;C;10110011101111100000011010;Creating SARIMAX;
4143;F1;10110011101111100000011010;Before fitting;
4144;F2;10110011101111100000011010;After fitting;2.486017400000037
4145;P1;10110011101111100000011010;Done;
4146;P2;10110011101111100000011010;Done;
4147;C;10110011101111100000001010;Creating SARIMAX;
4148;F1;10110011101111100000001010;Before fitting;
4149;F2;10110011101111100000001010;After fitting;2.4023055999998633
4150;P1;10110011101111100000001010;Done;
4151;P2;10110011101111100000001010;Done;
4152;C;10110011100111100000011010;Creating SARIMAX;
4153;F1;10110011100111100000011010;Before fitting;
4154;F2;10110011100111100000011010;After fitting;1.1943453999999747
4155;P1;10110011100111100000011010;Done;
4156;P2;10110011100111100000011010;Done;
4157;C;10110011101111100000011010;Creating SARIMAX;
4158;F1;10110011101111100000011010;Before fitting;
4159;F2;10110011101111100000011010;After fitting;2.444638699999814
4160;P1;10110011101111100000011010;Done;
4161;P2;10110011101111100000011010;Done;
4162;C;10010011101111100000011000;Creating SARIMAX;
4163;F1;10010011101111100000011000;Before fitting;
4164;F2;10010011101111100000011000;After fitting;0.296181899999965
4165;P1;10010011101111100000011000;Done;
4166;P2;10010011101111100000011000;Done;
4167;C;10110011101111100001011010;Creating SARIMAX;
4168;F1;10110011101111100001011010;Before fitting;
4169;F2;10110011101111100001011010;After fitting;2.358235299999933
4170;P1;10110011101111100001011010;Done;
4171;P2;10110011101111100001011010;Done;
4172;C;00111011111111000000011010;Creating SARIMAX;
4173;F1;00111011111111000000011010;Before fitting;
4174;F2;00111011111111000000011010;After fitting;1.4425487000000885
4175;P1;00111011111111000000011010;Done;
4176;P2;00111011111111000000011010;Done;
4177;C;00100011100111100000011010;Creating SARIMAX;
4178;F1;00100011100111100000011010;Before fitting;
4179;F2;00100011100111100000011010;After fitting;0.46283979999998337
4180;P1;00100011100111100000011010;Done;
4181;P2;00100011100111100000011010;Done;
4182;C;10110011100111100000011010;Creating SARIMAX;
4183;F1;10110011100111100000011010;Before fitting;
4184;F2;10110011100111100000011010;After fitting;1.233971800000063
4185;P1;10110011100111100000011010;Done;
4186;P2;10110011100111100000011010;Done;
4187;C;10110011101111100000011010;Creating SARIMAX;
4188;F1;10110011101111100000011010;Before fitting;
4189;F2;10110011101111100000011010;After fitting;2.3550767000001542
4190;P1;10110011101111100000011010;Done;
4191;P2;10110011101111100000011010;Done;
4192;C;11110010101101100000011010;Creating SARIMAX;
4193;F1;11110010101101100000011010;Before fitting;
4194;F2;11110010101101100000011010;After fitting;2.6369104000000334
4195;P1;11110010101101100000011010;Done;
4196;P2;11110010101101100000011010;Done;
4197;C;10110011101111101010011010;Creating SARIMAX;
4198;F1;10110011101111101010011010;Before fitting;
4199;F2;10110011101111101010011010;After fitting;2.4757463999999345
4200;P1;10110011101111101010011010;Done;
4201;P2;10110011101111101010011010;Done;
4202;C;10110011101111100000010010;Creating SARIMAX;
4203;F1;10110011101111100000010010;Before fitting;
4204;F2;10110011101111100000010010;After fitting;2.5380956000001333
4205;P1;10110011101111100000010010;Done;
4206;P2;10110011101111100000010010;Done;
4207;C;10110011101111100000011010;Creating SARIMAX;
4208;F1;10110011101111100000011010;Before fitting;
4209;F2;10110011101111100000011010;After fitting;2.338328000000047
4210;P1;10110011101111100000011010;Done;
4211;P2;10110011101111100000011010;Done;
4212;C;11110011101111100000011110;Creating SARIMAX;
4213;F1;11110011101111100000011110;Before fitting;
4214;F2;11110011101111100000011110;After fitting;10.911662300000216
4215;P1;11110011101111100000011110;Done;
4216;P2;11110011101111100000011110;Done;
4217;C;10110011101111100000011010;Creating SARIMAX;
4218;F1;10110011101111100000011010;Before fitting;
4219;F2;10110011101111100000011010;After fitting;2.428308799999968
4220;P1;10110011101111100000011010;Done;
4221;P2;10110011101111100000011010;Done;
4222;C;10110011101111100000011011;Creating SARIMAX;
4223;F1;10110011101111100000011011;Before fitting;
4224;F2;10110011101111100000011011;After fitting;2.404051900000013
4225;P1;10110011101111100000011011;Done;
4226;P2;10110011101111100000011011;Done;
4227;C;10110111101111100000011010;Creating SARIMAX;
4228;F1;10110111101111100000011010;Before fitting;
4229;F2;10110111101111100000011010;After fitting;2.6941229999999905
4230;P1;10110111101111100000011010;Done;
4231;P2;10110111101111100000011010;Done;
4232;C;10111011101111100000011010;Creating SARIMAX;
4233;F1;10111011101111100000011010;Before fitting;
4234;F2;10111011101111100000011010;After fitting;2.3611688999999387
4235;P1;10111011101111100000011010;Done;
4236;P2;10111011101111100000011010;Done;
4237;C;10010011101111100000011010;Creating SARIMAX;
4238;F1;10010011101111100000011010;Before fitting;
4239;F2;10010011101111100000011010;After fitting;2.196732500000053
4240;P1;10010011101111100000011010;Done;
4241;P2;10010011101111100000011010;Done;
4242;C;10110011101110100100011001;Creating SARIMAX;
4243;F1;10110011101110100100011001;Before fitting;
4244;F2;10110011101110100100011001;After fitting;0.31311550000009447
4245;P1;10110011101110100100011001;Done;
4246;P2;10110011101110100100011001;Done;
4247;C;10110010101111000000011010;Creating SARIMAX;
4248;F1;10110010101111000000011010;Before fitting;
4249;F2;10110010101111000000011010;After fitting;2.3520524999998997
4250;P1;10110010101111000000011010;Done;
4251;P2;10110010101111000000011010;Done;
4252;C;10110011101111100000011110;Creating SARIMAX;
4253;F1;10110011101111100000011110;Before fitting;
4254;F2;10110011101111100000011110;After fitting;7.352364399999942
4255;P1;10110011101111100000011110;Done;
4256;P2;10110011101111100000011110;Done;
4257;C;10110111101111110000010010;Creating SARIMAX;
4258;F1;10110111101111110000010010;Before fitting;
4259;F2;10110111101111110000010010;After fitting;2.7745148999999856
4260;P1;10110111101111110000010010;Done;
4261;P2;10110111101111110000010010;Done;
4262;C;10110011101111100000011010;Creating SARIMAX;
4263;F1;10110011101111100000011010;Before fitting;
4264;F2;10110011101111100000011010;After fitting;2.527565500000037
4265;P1;10110011101111100000011010;Done;
4266;P2;10110011101111100000011010;Done;
4267;C;10110011101111100000011010;Creating SARIMAX;
4268;F1;10110011101111100000011010;Before fitting;
4269;F2;10110011101111100000011010;After fitting;2.402914100000089
4270;P1;10110011101111100000011010;Done;
4271;P2;10110011101111100000011010;Done;
4272;C;10110011101111100000011010;Creating SARIMAX;
4273;F1;10110011101111100000011010;Before fitting;
4274;F2;10110011101111100000011010;After fitting;2.4084720999999263
4275;P1;10110011101111100000011010;Done;
4276;P2;10110011101111100000011010;Done;
4277;C;10110010101111100000011010;Creating SARIMAX;
4278;F1;10110010101111100000011010;Before fitting;
4279;F2;10110010101111100000011010;After fitting;2.376414699999941
4280;P1;10110010101111100000011010;Done;
4281;P2;10110010101111100000011010;Done;
4282;C;10110011101111100000011010;Creating SARIMAX;
4283;F1;10110011101111100000011010;Before fitting;
4284;F2;10110011101111100000011010;After fitting;2.5167085000000498
4285;P1;10110011101111100000011010;Done;
4286;P2;10110011101111100000011010;Done;
4287;C;10110011101111100000111010;Creating SARIMAX;
4288;F1;10110011101111100000111010;Before fitting;
4289;F2;10110011101111100000111010;After fitting;2.3997997999999825
4290;P1;10110011101111100000111010;Done;
4291;P2;10110011101111100000111010;Done;
4292;C;10110011101111100000011010;Creating SARIMAX;
4293;F1;10110011101111100000011010;Before fitting;
4294;F2;10110011101111100000011010;After fitting;2.3815177999999833
4295;P1;10110011101111100000011010;Done;
4296;P2;10110011101111100000011010;Done;
4297;C;01110011101111100000111110;Creating SARIMAX;
4298;F1;01110011101111100000111110;Before fitting;
4299;F2;01110011101111100000111110;After fitting;7.620325200000025
4300;P1;01110011101111100000111110;Done;
4301;P2;01110011101111100000111110;Done;
4302;C;10110011101111100000011011;Creating SARIMAX;
4303;F1;10110011101111100000011011;Before fitting;
4304;F2;10110011101111100000011011;After fitting;2.3853346999999303
4305;P1;10110011101111100000011011;Done;
4306;P2;10110011101111100000011011;Done;
4307;C;10110011101111100000011010;Creating SARIMAX;
4308;F1;10110011101111100000011010;Before fitting;
4309;F2;10110011101111100000011010;After fitting;2.419316799999933
4310;P1;10110011101111100000011010;Done;
4311;P2;10110011101111100000011010;Done;
4312;C;10110010101011100000011010;Creating SARIMAX;
4313;F1;10110010101011100000011010;Before fitting;
4314;F2;10110010101011100000011010;After fitting;1.676841199999899
4315;P1;10110010101011100000011010;Done;
4316;P2;10110010101011100000011010;Done;
4317;C;10100011101111100000011010;Creating SARIMAX;
4318;F1;10100011101111100000011010;Before fitting;
4319;F2;10100011101111100000011010;After fitting;2.37732549999987
4320;P1;10100011101111100000011010;Done;
4321;P2;10100011101111100000011010;Done;
4322;C;10110001101111100000011010;Creating SARIMAX;
4323;F1;10110001101111100000011010;Before fitting;
4324;F2;10110001101111100000011010;After fitting;2.2669554999999946
4325;P1;10110001101111100000011010;Done;
4326;P2;10110001101111100000011010;Done;
4327;C;10110011101011100010011010;Creating SARIMAX;
4328;F1;10110011101011100010011010;Before fitting;
4329;F2;10110011101011100010011010;After fitting;1.7729355999999825
4330;P1;10110011101011100010011010;Done;
4331;P2;10110011101011100010011010;Done;
4332;C;10110111101111100000011010;Creating SARIMAX;
4333;F1;10110111101111100000011010;Before fitting;
4334;F2;10110111101111100000011010;After fitting;2.6480291000000307
4335;P1;10110111101111100000011010;Done;
4336;P2;10110111101111100000011010;Done;
4337;C;10110011101111101000011001;Creating SARIMAX;
4338;F1;10110011101111101000011001;Before fitting;
4339;F2;10110011101111101000011001;After fitting;0.33831400000008216
4340;P1;10110011101111101000011001;Done;
4341;P2;10110011101111101000011001;Done;
4342;C;10110011101111100010011010;Creating SARIMAX;
4343;F1;10110011101111100010011010;Before fitting;
4344;F2;10110011101111100010011010;After fitting;2.5649332000000413
4345;P1;10110011101111100010011010;Done;
4346;P2;10110011101111100010011010;Done;
4347;C;10110011101111100000011010;Creating SARIMAX;
4348;F1;10110011101111100000011010;Before fitting;
4349;F2;10110011101111100000011010;After fitting;2.408313299999918
4350;P1;10110011101111100000011010;Done;
4351;P2;10110011101111100000011010;Done;
4352;C;10110011101111100000011110;Creating SARIMAX;
4353;F1;10110011101111100000011110;Before fitting;
4354;F2;10110011101111100000011110;After fitting;7.2716038000000935
4355;P1;10110011101111100000011110;Done;
4356;P2;10110011101111100000011110;Done;
4357;C;10110011101111100000011010;Creating SARIMAX;
4358;F1;10110011101111100000011010;Before fitting;
4359;F2;10110011101111100000011010;After fitting;2.5199711000000207
4360;P1;10110011101111100000011010;Done;
4361;P2;10110011101111100000011010;Done;
4362;C;10110011101111100000011010;Creating SARIMAX;
4363;F1;10110011101111100000011010;Before fitting;
4364;F2;10110011101111100000011010;After fitting;2.3708769999998367
4365;P1;10110011101111100000011010;Done;
4366;P2;10110011101111100000011010;Done;
4367;C;10110011111111100000011010;Creating SARIMAX;
4368;F1;10110011111111100000011010;Before fitting;
4369;F2;10110011111111100000011010;After fitting;2.4497791000001143
4370;P1;10110011111111100000011010;Done;
4371;P2;10110011111111100000011010;Done;
4372;C;10110001101111100000011010;Creating SARIMAX;
4373;F1;10110001101111100000011010;Before fitting;
4374;F2;10110001101111100000011010;After fitting;2.254019999999855
4375;P1;10110001101111100000011010;Done;
4376;P2;10110001101111100000011010;Done;
4377;C;10110011101111100000011010;Creating SARIMAX;
4378;F1;10110011101111100000011010;Before fitting;
4379;F2;10110011101111100000011010;After fitting;2.474618400000054
4380;P1;10110011101111100000011010;Done;
4381;P2;10110011101111100000011010;Done;
4382;C;10110011001111100000011010;Creating SARIMAX;
4383;F1;10110011001111100000011010;Before fitting;
4384;F2;10110011001111100000011010;After fitting;2.3520023000000947
4385;P1;10110011001111100000011010;Done;
4386;P2;10110011001111100000011010;Done;
4387;C;10110011101111100000011010;Creating SARIMAX;
4388;F1;10110011101111100000011010;Before fitting;
4389;F2;10110011101111100000011010;After fitting;2.5122398999999405
4390;P1;10110011101111100000011010;Done;
4391;P2;10110011101111100000011010;Done;
4392;C;10110011101111100000011011;Creating SARIMAX;
4393;F1;10110011101111100000011011;Before fitting;
4394;F2;10110011101111100000011011;After fitting;2.449480099999846
4395;P1;10110011101111100000011011;Done;
4396;P2;10110011101111100000011011;Done;
4397;C;10111011101111100010011010;Creating SARIMAX;
4398;F1;10111011101111100010011010;Before fitting;
4399;F2;10111011101111100010011010;After fitting;2.549994599999991
4400;P1;10111011101111100010011010;Done;
4401;P2;10111011101111100010011010;Done;
4402;C;10110011101111100000111010;Creating SARIMAX;
4403;F1;10110011101111100000111010;Before fitting;
4404;F2;10110011101111100000111010;After fitting;2.464238900000055
4405;P1;10110011101111100000111010;Done;
4406;P2;10110011101111100000111010;Done;
4407;C;10110010001111100000011010;Creating SARIMAX;
4408;F1;10110010001111100000011010;Before fitting;
4409;F2;10110010001111100000011010;After fitting;2.2777017999999316
4410;P1;10110010001111100000011010;Done;
4411;P2;10110010001111100000011010;Done;
4412;C;10110011101011100000011010;Creating SARIMAX;
4413;F1;10110011101011100000011010;Before fitting;
4414;F2;10110011101011100000011010;After fitting;1.7296807000000172
4415;P1;10110011101011100000011010;Done;
4416;P2;10110011101011100000011010;Done;
4417;C;10110011101111100000010010;Creating SARIMAX;
4418;F1;10110011101111100000010010;Before fitting;
4419;F2;10110011101111100000010010;After fitting;2.3932973999999376
4420;P1;10110011101111100000010010;Done;
4421;P2;10110011101111100000010010;Done;
4422;C;10110001101111100000011000;Creating SARIMAX;
4423;F1;10110001101111100000011000;Before fitting;
4424;F2;10110001101111100000011000;After fitting;0.2435648000000583
4425;P1;10110001101111100000011000;Done;
4426;P2;10110001101111100000011000;Done;
4427;C;10110100101111100000011010;Creating SARIMAX;
4428;F1;10110100101111100000011010;Before fitting;
4429;F2;10110100101111100000011010;After fitting;2.5763782999999876
4430;P1;10110100101111100000011010;Done;
4431;P2;10110100101111100000011010;Done;
4432;C;10110011101111100000011010;Creating SARIMAX;
4433;F1;10110011101111100000011010;Before fitting;
4434;F2;10110011101111100000011010;After fitting;2.3733574000000317
4435;P1;10110011101111100000011010;Done;
4436;P2;10110011101111100000011010;Done;
4437;C;10110011101111100000011010;Creating SARIMAX;
4438;F1;10110011101111100000011010;Before fitting;
4439;F2;10110011101111100000011010;After fitting;2.469626000000062
4440;P1;10110011101111100000011010;Done;
4441;P2;10110011101111100000011010;Done;
4442;C;10110001101111100000111010;Creating SARIMAX;
4443;F1;10110001101111100000111010;Before fitting;
4444;F2;10110001101111100000111010;After fitting;2.2514693000000534
4445;P1;10110001101111100000111010;Done;
4446;P2;10110001101111100000111010;Done;
4447;C;10110011101111100000011000;Creating SARIMAX;
4448;F1;10110011101111100000011000;Before fitting;
4449;F2;10110011101111100000011000;After fitting;0.29781869999987975
4450;P1;10110011101111100000011000;Done;
4451;P2;10110011101111100000011000;Done;
4452;C;10110011101111100000111010;Creating SARIMAX;
4453;F1;10110011101111100000111010;Before fitting;
4454;F2;10110011101111100000111010;After fitting;2.4501233000000866
4455;P1;10110011101111100000111010;Done;
