;0;1;2;3
45;C;00111011111111110011100100;Creating SARIMAX;
46;F1;00111011111111110011100100;Before fitting;
47;F2;00111011111111110011100100;After fitting;7.186670200000002
48;P1;00111011111111110011100100;Done;
49;P2;00111011111111110011100100;Done;
50;C;10011011101010000001001101;Creating SARIMAX;
51;F1;10011011101010000001001101;Before fitting;
52;F2;10011011101010000001001101;After fitting;5.833206000000004
53;P1;10011011101010000001001101;Done;
54;P2;10011011101010000001001101;Done;
55;C;00111000100110011000010100;Creating SARIMAX;
56;F1;00111000100110011000010100;Before fitting;
57;F2;00111000100110011000010100;After fitting;2.638560500000004
58;P1;00111000100110011000010100;Done;
59;P2;00111000100110011000010100;Done;
60;C;01101010010001001001001100;Creating SARIMAX;
61;F1;01101010010001001001001100;Before fitting;
62;F2;01101010010001001001001100;After fitting;0.37559269999999856
63;P1;01101010010001001001001100;Done;
64;P2;01101010010001001001001100;Done;
65;C;10101011011101111110011001;Creating SARIMAX;
66;F1;10101011011101111110011001;Before fitting;
67;F2;10101011011101111110011001;After fitting;0.25311320000000137
68;P1;10101011011101111110011001;Done;
69;P2;10101011011101111110011001;Done;
70;C;10101000001100101000000111;Creating SARIMAX;
71;F1;10101000001100101000000111;Before fitting;
72;F2;10101000001100101000000111;After fitting;1.824763499999996
73;P1;10101000001100101000000111;Done;
74;P2;10101000001100101000000111;Done;
75;C;00001101110011000110111000;Creating SARIMAX;
76;F1;00001101110011000110111000;Before fitting;
77;F2;00001101110011000110111000;After fitting;0.14473200000000475
78;P1;00001101110011000110111000;Done;
79;P2;00001101110011000110111000;Done;
80;C;01111110110011110000000110;Creating SARIMAX;
81;F1;01111110110011110000000110;Before fitting;
82;F2;01111110110011110000000110;After fitting;3.0780759000000018
83;P1;01111110110011110000000110;Done;
84;P2;01111110110011110000000110;Done;
85;C;10011111101011011011110001;Creating SARIMAX;
86;F1;10011111101011011011110001;Before fitting;
87;F2;10011111101011011011110001;After fitting;0.467685699999997
88;P1;10011111101011011011110001;Done;
89;P2;10011111101011011011110001;Done;
90;C;10010001010001000100011000;Creating SARIMAX;
91;F1;10010001010001000100011000;Before fitting;
92;F2;10010001010001000100011000;After fitting;0.12336609999999837
93;P1;10010001010001000100011000;Done;
94;P2;10010001010001000100011000;Done;
95;C;10011001101110110111010000;Creating SARIMAX;
96;F1;10011001101110110111010000;Before fitting;
97;F2;10011001101110110111010000;After fitting;0.20059349999999654
98;P1;10011001101110110111010000;Done;
99;P2;10011001101110110111010000;Done;
100;C;01110101100001011010000001;Creating SARIMAX;
101;F1;01110101100001011010000001;Before fitting;
102;F2;01110101100001011010000001;After fitting;0.15974539999999848
103;P1;01110101100001011010000001;Done;
104;P2;01110101100001011010000001;Done;
105;C;00010001010110001000111011;Creating SARIMAX;
106;F1;00010001010110001000111011;Before fitting;
107;F2;00010001010110001000111011;After fitting;0.30821989999999744
108;P1;00010001010110001000111011;Done;
109;P2;00010001010110001000111011;Done;
110;C;00110011001111000110110010;Creating SARIMAX;
111;F1;00110011001111000110110010;Before fitting;
112;F2;00110011001111000110110010;After fitting;1.327949199999999
113;P1;00110011001111000110110010;Done;
114;P2;00110011001111000110110010;Done;
115;C;11010011000011110010100001;Creating SARIMAX;
116;F1;11010011000011110010100001;Before fitting;
117;F2;11010011000011110010100001;After fitting;0.21850710000000362
118;P1;11010011000011110010100001;Done;
119;P2;11010011000011110010100001;Done;
120;C;01100010101000110010110110;Creating SARIMAX;
121;F1;01100010101000110010110110;Before fitting;
122;F2;01100010101000110010110110;After fitting;1.3288132000000061
123;P1;01100010101000110010110110;Done;
124;P2;01100010101000110010110110;Done;
125;C;00100100111000100110111101;Creating SARIMAX;
126;F1;00100100111000100110111101;Before fitting;
127;F2;00100100111000100110111101;After fitting;1.9376855000000006
128;P1;00100100111000100110111101;Done;
129;P2;00100100111000100110111101;Done;
130;C;00100100111000100110111101;Creating SARIMAX;
131;F1;00100100111000100110111101;Before fitting;
132;F2;00100100111000100110111101;After fitting;1.9057484000000002
133;P1;00100100111000100110111101;Done;
134;P2;00100100111000100110111101;Done;
135;C;00100110111000100110011101;Creating SARIMAX;
136;F1;00100110111000100110011101;Before fitting;
137;F2;00100110111000100110011101;After fitting;2.429909600000002
138;P1;00100110111000100110011101;Done;
139;P2;00100110111000100110011101;Done;
140;C;00100101100000000110111101;Creating SARIMAX;
141;F1;00100101100000000110111101;Before fitting;
142;F2;00100101100000000110111101;After fitting;0.28941050000000246
143;P1;00100101100000000110111101;Done;
144;P2;00100101100000000110111101;Done;
145;C;00000100111000100110111101;Creating SARIMAX;
146;F1;00000100111000100110111101;Before fitting;
147;F2;00000100111000100110111101;After fitting;1.5384282000000056
148;P1;00000100111000100110111101;Done;
149;P2;00000100111000100110111101;Done;
150;C;00100100111001111110111101;Creating SARIMAX;
151;F1;00100100111001111110111101;Before fitting;
152;F2;00100100111001111110111101;After fitting;2.8037886000000043
153;P1;00100100111001111110111101;Done;
154;P2;00100100111001111110111101;Done;
155;C;00100100111100100110111101;Creating SARIMAX;
156;F1;00100100111100100110111101;Before fitting;
157;F2;00100100111100100110111101;After fitting;4.408942699999997
158;P1;00100100111100100110111101;Done;
159;P2;00100100111100100110111101;Done;
160;C;00100100111000100110111001;Creating SARIMAX;
161;F1;00100100111000100110111001;Before fitting;
162;F2;00100100111000100110111001;After fitting;0.17019859999999198
163;P1;00100100111000100110111001;Done;
164;P2;00100100111000100110111001;Done;
165;C;00100100111000100110111101;Creating SARIMAX;
166;F1;00100100111000100110111101;Before fitting;
167;F2;00100100111000100110111101;After fitting;1.9591540999999921
168;P1;00100100111000100110111101;Done;
169;P2;00100100111000100110111101;Done;
170;C;00100100111000101110111101;Creating SARIMAX;
171;F1;00100100111000101110111101;Before fitting;
172;F2;00100100111000101110111101;After fitting;1.9346426999999977
173;P1;00100100111000101110111101;Done;
174;P2;00100100111000101110111101;Done;
175;C;10100100111000101110111101;Creating SARIMAX;
176;F1;10100100111000101110111101;Before fitting;
177;F2;10100100111000101110111101;After fitting;4.097167299999995
178;P1;10100100111000101110111101;Done;
179;P2;10100100111000101110111101;Done;
180;C;00100100111000101110110101;Creating SARIMAX;
181;F1;00100100111000101110110101;Before fitting;
182;F2;00100100111000101110110101;After fitting;2.0029190999999997
183;P1;00100100111000101110110101;Done;
184;P2;00100100111000101110110101;Done;
185;C;00100100111000101110110101;Creating SARIMAX;
186;F1;00100100111000101110110101;Before fitting;
187;F2;00100100111000101110110101;After fitting;1.916171900000009
188;P1;00100100111000101110110101;Done;
189;P2;00100100111000101110110101;Done;
190;C;00100100111000101110110101;Creating SARIMAX;
191;F1;00100100111000101110110101;Before fitting;
192;F2;00100100111000101110110101;After fitting;1.9223451000000011
193;P1;00100100111000101110110101;Done;
194;P2;00100100111000101110110101;Done;
195;C;00100100111000101110110001;Creating SARIMAX;
196;F1;00100100111000101110110001;Before fitting;
197;F2;00100100111000101110110001;After fitting;0.16674820000000068
198;P1;00100100111000101110110001;Done;
199;P2;00100100111000101110110001;Done;
200;C;00100100111000101110110101;Creating SARIMAX;
201;F1;00100100111000101110110101;Before fitting;
202;F2;00100100111000101110110101;After fitting;1.9721707000000066
203;P1;00100100111000101110110101;Done;
204;P2;00100100111000101110110101;Done;
205;C;00100100111000101110110101;Creating SARIMAX;
206;F1;00100100111000101110110101;Before fitting;
207;F2;00100100111000101110110101;After fitting;1.9907872999999938
208;P1;00100100111000101110110101;Done;
209;P2;00100100111000101110110101;Done;
210;C;00100100111000101100110111;Creating SARIMAX;
211;F1;00100100111000101100110111;Before fitting;
212;F2;00100100111000101100110111;After fitting;2.536065300000004
213;P1;00100100111000101100110111;Done;
214;P2;00100100111000101100110111;Done;
215;C;00100100011000101110110101;Creating SARIMAX;
216;F1;00100100011000101110110101;Before fitting;
217;F2;00100100011000101110110101;After fitting;1.8703702000000106
218;P1;00100100011000101110110101;Done;
219;P2;00100100011000101110110101;Done;
220;C;00100100011000101110110101;Creating SARIMAX;
221;F1;00100100011000101110110101;Before fitting;
222;F2;00100100011000101110110101;After fitting;1.8456090999999901
223;P1;00100100011000101110110101;Done;
224;P2;00100100011000101110110101;Done;
225;C;00000100001000101110110101;Creating SARIMAX;
226;F1;00000100001000101110110101;Before fitting;
227;F2;00000100001000101110110101;After fitting;1.453256500000009
228;P1;00000100001000101110110101;Done;
229;P2;00000100001000101110110101;Done;
230;C;00000101001000101110110101;Creating SARIMAX;
231;F1;00000101001000101110110101;Before fitting;
232;F2;00000101001000101110110101;After fitting;1.900476900000001
233;P1;00000101001000101110110101;Done;
234;P2;00000101001000101110110101;Done;
235;C;00000100000000101110110101;Creating SARIMAX;
236;E;00000100000000101110110101;index 8 is out of bounds for axis 1 with size 8;
237;C;01000000000000101110110101;Creating SARIMAX;
238;F1;01000000000000101110110101;Before fitting;
239;F2;01000000000000101110110101;After fitting;0.2564099000000084
240;P1;01000000000000101110110101;Done;
241;P2;01000000000000101110110101;Done;
242;C;00000110101000101110110101;Creating SARIMAX;
243;F1;00000110101000101110110101;Before fitting;
244;F2;00000110101000101110110101;After fitting;2.225609199999994
245;P1;00000110101000101110110101;Done;
246;P2;00000110101000101110110101;Done;
247;C;00000100001000101110110111;Creating SARIMAX;
248;F1;00000100001000101110110111;Before fitting;
249;F2;00000100001000101110110111;After fitting;0.5897992999999957
250;P1;00000100001000101110110111;Done;
251;P2;00000100001000101110110111;Done;
252;C;00000100001000101110110101;Creating SARIMAX;
253;F1;00000100001000101110110101;Before fitting;
254;F2;00000100001000101110110101;After fitting;1.429923500000001
255;P1;00000100001000101110110101;Done;
256;P2;00000100001000101110110101;Done;
257;C;00000100001000101110110101;Creating SARIMAX;
258;F1;00000100001000101110110101;Before fitting;
259;F2;00000100001000101110110101;After fitting;1.5563498999999865
260;P1;00000100001000101110110101;Done;
261;P2;00000100001000101110110101;Done;
262;C;00000100001000101110100101;Creating SARIMAX;
263;F1;00000100001000101110100101;Before fitting;
264;F2;00000100001000101110100101;After fitting;1.4195153000000005
265;P1;00000100001000101110100101;Done;
266;P2;00000100001000101110100101;Done;
267;C;00000100001010101110100101;Creating SARIMAX;
268;F1;00000100001010101110100101;Before fitting;
269;F2;00000100001010101110100101;After fitting;3.236337199999994
270;P1;00000100001010101110100101;Done;
271;P2;00000100001010101110100101;Done;
272;C;00000100001000101110000101;Creating SARIMAX;
273;F1;00000100001000101110000101;Before fitting;
274;F2;00000100001000101110000101;After fitting;1.4301644000000096
275;P1;00000100001000101110000101;Done;
276;P2;00000100001000101110000101;Done;
277;C;00000100101000101110000101;Creating SARIMAX;
278;F1;00000100101000101110000101;Before fitting;
279;F2;00000100101000101110000101;After fitting;1.547082599999996
280;P1;00000100101000101110000101;Done;
281;P2;00000100101000101110000101;Done;
282;C;00000100001000101110000101;Creating SARIMAX;
283;F1;00000100001000101110000101;Before fitting;
284;F2;00000100001000101110000101;After fitting;1.4164851999999968
285;P1;00000100001000101110000101;Done;
286;P2;00000100001000101110000101;Done;
287;C;01000100001010101110000101;Creating SARIMAX;
288;F1;01000100001010101110000101;Before fitting;
289;F2;01000100001010101110000101;After fitting;3.141400300000001
290;P1;01000100001010101110000101;Done;
291;P2;01000100001010101110000101;Done;
292;C;00000100000000101110000101;Creating SARIMAX;
293;E;00000100000000101110000101;index 8 is out of bounds for axis 1 with size 8;
294;C;00000100001000101110000101;Creating SARIMAX;
295;F1;00000100001000101110000101;Before fitting;
296;F2;00000100001000101110000101;After fitting;1.4219210999999916
297;P1;00000100001000101110000101;Done;
298;P2;00000100001000101110000101;Done;
299;C;00000100001000101110000001;Creating SARIMAX;
300;F1;00000100001000101110000001;Before fitting;
301;F2;00000100001000101110000001;After fitting;0.16555509999999174
302;P1;00000100001000101110000001;Done;
303;P2;00000100001000101110000001;Done;
304;C;00000100001000101110000101;Creating SARIMAX;
305;F1;00000100001000101110000101;Before fitting;
306;F2;00000100001000101110000101;After fitting;1.4923074999999955
307;P1;00000100001000101110000101;Done;
308;P2;00000100001000101110000101;Done;
309;C;01000100001000101110001100;Creating SARIMAX;
310;F1;01000100001000101110001100;Before fitting;
311;F2;01000100001000101110001100;After fitting;2.430938800000007
312;P1;01000100001000101110001100;Done;
313;P2;01000100001000101110001100;Done;
314;C;00000100001000101110000101;Creating SARIMAX;
315;F1;00000100001000101110000101;Before fitting;
316;F2;00000100001000101110000101;After fitting;1.3902125999999981
317;P1;00000100001000101110000101;Done;
318;P2;00000100001000101110000101;Done;
319;C;00010100001000101110000101;Creating SARIMAX;
320;F1;00010100001000101110000101;Before fitting;
321;F2;00010100001000101110000101;After fitting;1.5615312000000046
322;P1;00010100001000101110000101;Done;
323;P2;00010100001000101110000101;Done;
324;C;00000100001000101110000101;Creating SARIMAX;
325;F1;00000100001000101110000101;Before fitting;
326;F2;00000100001000101110000101;After fitting;1.4115700999999916
327;P1;00000100001000101110000101;Done;
328;P2;00000100001000101110000101;Done;
329;C;10000100001000101110001101;Creating SARIMAX;
330;F1;10000100001000101110001101;Before fitting;
331;F2;10000100001000101110001101;After fitting;2.882566499999996
332;P1;10000100001000101110001101;Done;
333;P2;10000100001000101110001101;Done;
334;C;00000100001000100110000101;Creating SARIMAX;
335;F1;00000100001000100110000101;Before fitting;
336;F2;00000100001000100110000101;After fitting;1.4545828999999912
337;P1;00000100001000100110000101;Done;
338;P2;00000100001000100110000101;Done;
339;C;10000100001000100110000101;Creating SARIMAX;
340;F1;10000100001000100110000101;Before fitting;
341;F2;10000100001000100110000101;After fitting;2.860254800000007
342;P1;10000100001000100110000101;Done;
343;P2;10000100001000100110000101;Done;
344;C;00000100001000100110000101;Creating SARIMAX;
345;F1;00000100001000100110000101;Before fitting;
346;F2;00000100001000100110000101;After fitting;1.4713337999999965
347;P1;00000100001000100110000101;Done;
348;P2;00000100001000100110000101;Done;
349;C;00000100001010100110000101;Creating SARIMAX;
350;F1;00000100001010100110000101;Before fitting;
351;F2;00000100001010100110000101;After fitting;3.2681320000000085
352;P1;00000100001010100110000101;Done;
353;P2;00000100001010100110000101;Done;
354;C;00000100000000100110000101;Creating SARIMAX;
355;F1;00000100000000100110000101;Before fitting;
356;F2;00000100000000100110000101;After fitting;0.012934999999998809
357;P1;00000100000000100110000101;Done;
358;P2;00000100000000100110000101;Done;
359;C;00000100001000100110010100;Creating SARIMAX;
360;F1;00000100001000100110010100;Before fitting;
361;F2;00000100001000100110010100;After fitting;1.4236511999999948
362;P1;00000100001000100110010100;Done;
363;P2;00000100001000100110010100;Done;
364;C;01100000001000100110010100;Creating SARIMAX;
365;F1;01100000001000100110010100;Before fitting;
366;F2;01100000001000100110010100;After fitting;1.926878400000021
367;P1;01100000001000100110010100;Done;
368;P2;01100000001000100110010100;Done;
369;C;00000000001000110110110100;Creating SARIMAX;
370;F1;00000000001000110110110100;Before fitting;
371;F2;00000000001000110110110100;After fitting;0.9771513000000027
372;P1;00000000001000110110110100;Done;
373;P2;00000000001000110110110100;Done;
374;C;00000100001001100110010101;Creating SARIMAX;
375;F1;00000100001001100110010101;Before fitting;
376;F2;00000100001001100110010101;After fitting;1.7638153000000045
377;P1;00000100001001100110010101;Done;
378;P2;00000100001001100110010101;Done;
379;C;00000100001000100110010100;Creating SARIMAX;
380;F1;00000100001000100110010100;Before fitting;
381;F2;00000100001000100110010100;After fitting;1.4908512000000087
382;P1;00000100001000100110010100;Done;
383;P2;00000100001000100110010100;Done;
384;C;00000100001000100110010100;Creating SARIMAX;
385;F1;00000100001000100110010100;Before fitting;
386;F2;00000100001000100110010100;After fitting;1.3983597000000145
387;P1;00000100001000100110010100;Done;
388;P2;00000100001000100110010100;Done;
389;C;00000100001000100110010110;Creating SARIMAX;
390;F1;00000100001000100110010110;Before fitting;
391;F2;00000100001000100110010110;After fitting;0.5910020000000031
392;P1;00000100001000100110010110;Done;
393;P2;00000100001000100110010110;Done;
394;C;00000100001000100110010100;Creating SARIMAX;
395;F1;00000100001000100110010100;Before fitting;
396;F2;00000100001000100110010100;After fitting;1.446511700000002
397;P1;00000100001000100110010100;Done;
398;P2;00000100001000100110010100;Done;
399;C;00000100001000100110010000;Creating SARIMAX;
400;F1;00000100001000100110010000;Before fitting;
401;F2;00000100001000100110010000;After fitting;0.1531730999999752
402;P1;00000100001000100110010000;Done;
403;P2;00000100001000100110010000;Done;
404;C;00000100011010100110010100;Creating SARIMAX;
405;F1;00000100011010100110010100;Before fitting;
406;F2;00000100011010100110010100;After fitting;3.3854115999999976
407;P1;00000100011010100110010100;Done;
408;P2;00000100011010100110010100;Done;
409;C;00000000011000100110010100;Creating SARIMAX;
410;F1;00000000011000100110010100;Before fitting;
411;F2;00000000011000100110010100;After fitting;0.9868437999999742
412;P1;00000000011000100110010100;Done;
413;P2;00000000011000100110010100;Done;
414;C;00000100001100100110010100;Creating SARIMAX;
415;F1;00000100001100100110010100;Before fitting;
416;F2;00000100001100100110010100;After fitting;4.468563999999986
417;P1;00000100001100100110010100;Done;
418;P2;00000100001100100110010100;Done;
419;C;01000100001000101110010100;Creating SARIMAX;
420;F1;01000100001000101110010100;Before fitting;
421;F2;01000100001000101110010100;After fitting;2.393622999999991
422;P1;01000100001000101110010100;Done;
423;P2;01000100001000101110010100;Done;
424;C;00000100000000100110010100;Creating SARIMAX;
425;F1;00000100000000100110010100;Before fitting;
426;F2;00000100000000100110010100;After fitting;0.012216899999998532
427;P1;00000100000000100110010100;Done;
428;P2;00000100000000100110010100;Done;
429;C;10000100001000100110010100;Creating SARIMAX;
430;F1;10000100001000100110010100;Before fitting;
431;F2;10000100001000100110010100;After fitting;2.9641459000000054
432;P1;10000100001000100110010100;Done;
433;P2;10000100001000100110010100;Done;
434;C;00000100001000100110010100;Creating SARIMAX;
435;F1;00000100001000100110010100;Before fitting;
436;F2;00000100001000100110010100;After fitting;1.4296727999999916
437;P1;00000100001000100110010100;Done;
438;P2;00000100001000100110010100;Done;
439;C;10001100001000100110010100;Creating SARIMAX;
440;F1;10001100001000100110010100;Before fitting;
441;F2;10001100001000100110010100;After fitting;2.866647900000004
442;P1;10001100001000100110010100;Done;
443;P2;10001100001000100110010100;Done;
444;C;00000100001000100110010100;Creating SARIMAX;
445;F1;00000100001000100110010100;Before fitting;
446;F2;00000100001000100110010100;After fitting;1.445321899999982
447;P1;00000100001000100110010100;Done;
448;P2;00000100001000100110010100;Done;
449;C;00000100001000100110011100;Creating SARIMAX;
450;F1;00000100001000100110011100;Before fitting;
451;F2;00000100001000100110011100;After fitting;1.4185423000000128
452;P1;00000100001000100110011100;Done;
453;P2;00000100001000100110011100;Done;
454;C;00000100001000100110011110;Creating SARIMAX;
455;F1;00000100001000100110011110;Before fitting;
456;F2;00000100001000100110011110;After fitting;0.5742831999999964
457;P1;00000100001000100110011110;Done;
458;P2;00000100001000100110011110;Done;
459;C;00000100001000100110011100;Creating SARIMAX;
460;F1;00000100001000100110011100;Before fitting;
461;F2;00000100001000100110011100;After fitting;1.4174741999999867
462;P1;00000100001000100110011100;Done;
463;P2;00000100001000100110011100;Done;
464;C;00000100000000100110011100;Creating SARIMAX;
465;F1;00000100000000100110011100;Before fitting;
466;F2;00000100000000100110011100;After fitting;0.013459299999993846
467;P1;00000100000000100110011100;Done;
468;P2;00000100000000100110011100;Done;
469;C;00000000001100100110011100;Creating SARIMAX;
470;F1;00000000001100100110011100;Before fitting;
471;F2;00000000001100100110011100;After fitting;2.224524400000007
472;P1;00000000001100100110011100;Done;
473;P2;00000000001100100110011100;Done;
474;C;00000100001011100110011100;Creating SARIMAX;
475;F1;00000100001011100110011100;Before fitting;
476;F2;00000100001011100110011100;After fitting;5.434553900000026
477;P1;00000100001011100110011100;Done;
478;P2;00000100001011100110011100;Done;
479;C;00000110011001101110011110;Creating SARIMAX;
480;F1;00000110011001101110011110;Before fitting;
481;F2;00000110011001101110011110;After fitting;0.8851244000000236
482;P1;00000110011001101110011110;Done;
483;P2;00000110011001101110011110;Done;
484;C;00000100001000101110011100;Creating SARIMAX;
485;F1;00000100001000101110011100;Before fitting;
486;F2;00000100001000101110011100;After fitting;1.4165302999999767
487;P1;00000100001000101110011100;Done;
488;P2;00000100001000101110011100;Done;
489;C;00000100001000101110011100;Creating SARIMAX;
490;F1;00000100001000101110011100;Before fitting;
491;F2;00000100001000101110011100;After fitting;1.494374399999998
492;P1;00000100001000101110011100;Done;
493;P2;00000100001000101110011100;Done;
494;C;00000100001000101110011100;Creating SARIMAX;
495;F1;00000100001000101110011100;Before fitting;
496;F2;00000100001000101110011100;After fitting;1.4294403999999759
497;P1;00000100001000101110011100;Done;
498;P2;00000100001000101110011100;Done;
499;C;00000100001000100110001100;Creating SARIMAX;
500;F1;00000100001000100110001100;Before fitting;
501;F2;00000100001000100110001100;After fitting;1.4708875999999975
502;P1;00000100001000100110001100;Done;
503;P2;00000100001000100110001100;Done;
504;C;00000100001000100110001100;Creating SARIMAX;
505;F1;00000100001000100110001100;Before fitting;
506;F2;00000100001000100110001100;After fitting;1.4082619999999793
507;P1;00000100001000100110001100;Done;
508;P2;00000100001000100110001100;Done;
509;C;11000110001000100110001100;Creating SARIMAX;
510;F1;11000110001000100110001100;Before fitting;
511;F2;11000110001000100110001100;After fitting;5.884553899999986
512;P1;11000110001000100110001100;Done;
513;P2;11000110001000100110001100;Done;
514;C;00000110001001110110001100;Creating SARIMAX;
515;F1;00000110001001110110001100;Before fitting;
516;F2;00000110001001110110001100;After fitting;2.705055299999998
517;P1;00000110001001110110001100;Done;
518;P2;00000110001001110110001100;Done;
519;C;00000100001010100110001000;Creating SARIMAX;
520;F1;00000100001010100110001000;Before fitting;
521;F2;00000100001010100110001000;After fitting;0.18976240000000644
522;P1;00000100001010100110001000;Done;
523;P2;00000100001010100110001000;Done;
524;C;00000101101001100110101100;Creating SARIMAX;
525;F1;00000101101001100110101100;Before fitting;
526;F2;00000101101001100110101100;After fitting;2.774535600000007
527;P1;00000101101001100110101100;Done;
528;P2;00000101101001100110101100;Done;
529;C;00000100001000101110001000;Creating SARIMAX;
530;F1;00000100001000101110001000;Before fitting;
531;F2;00000100001000101110001000;After fitting;0.14628550000000473
532;P1;00000100001000101110001000;Done;
533;P2;00000100001000101110001000;Done;
534;C;00100100001000100010001100;Creating SARIMAX;
535;F1;00100100001000100010001100;Before fitting;
536;F2;00100100001000100010001100;After fitting;1.4136594000000002
537;P1;00100100001000100010001100;Done;
538;P2;00100100001000100010001100;Done;
539;C;00000100001000100110001000;Creating SARIMAX;
540;F1;00000100001000100110001000;Before fitting;
541;F2;00000100001000100110001000;After fitting;0.15803909999999632
542;P1;00000100001000100110001000;Done;
543;P2;00000100001000100110001000;Done;
544;C;00000110001000100110001100;Creating SARIMAX;
545;F1;00000110001000100110001100;Before fitting;
546;F2;00000110001000100110001100;After fitting;1.7766967000000022
547;P1;00000110001000100110001100;Done;
548;P2;00000110001000100110001100;Done;
549;C;00100100001000100110001100;Creating SARIMAX;
550;F1;00100100001000100110001100;Before fitting;
551;F2;00100100001000100110001100;After fitting;2.024856500000027
552;P1;00100100001000100110001100;Done;
553;P2;00100100001000100110001100;Done;
554;C;00000100001000100110000100;Creating SARIMAX;
555;F1;00000100001000100110000100;Before fitting;
556;F2;00000100001000100110000100;After fitting;1.429046900000003
557;P1;00000100001000100110000100;Done;
558;P2;00000100001000100110000100;Done;
559;C;00000100001000100110000100;Creating SARIMAX;
560;F1;00000100001000100110000100;Before fitting;
561;F2;00000100001000100110000100;After fitting;1.4322262000000023
562;P1;00000100001000100110000100;Done;
563;P2;00000100001000100110000100;Done;
564;C;00000100001000100110010100;Creating SARIMAX;
565;F1;00000100001000100110010100;Before fitting;
566;F2;00000100001000100110010100;After fitting;1.4520186999999964
567;P1;00000100001000100110010100;Done;
568;P2;00000100001000100110010100;Done;
569;C;10000100001000100110010100;Creating SARIMAX;
570;F1;10000100001000100110010100;Before fitting;
571;F2;10000100001000100110010100;After fitting;2.8913565000000006
572;P1;10000100001000100110010100;Done;
573;P2;10000100001000100110010100;Done;
574;C;00000100001000100110010100;Creating SARIMAX;
575;F1;00000100001000100110010100;Before fitting;
576;F2;00000100001000100110010100;After fitting;1.4101604000000236
577;P1;00000100001000100110010100;Done;
578;P2;00000100001000100110010100;Done;
579;C;00000100001000110110010100;Creating SARIMAX;
580;F1;00000100001000110110010100;Before fitting;
581;F2;00000100001000110110010100;After fitting;2.016315100000014
582;P1;00000100001000110110010100;Done;
583;P2;00000100001000110110010100;Done;
584;C;00000100001000100110110100;Creating SARIMAX;
585;F1;00000100001000100110110100;Before fitting;
586;F2;00000100001000100110110100;After fitting;1.4435171000000082
587;P1;00000100001000100110110100;Done;
588;P2;00000100001000100110110100;Done;
589;C;00000100001000110110111100;Creating SARIMAX;
590;F1;00000100001000110110111100;Before fitting;
591;F2;00000100001000110110111100;After fitting;1.9075289999999825
592;P1;00000100001000110110111100;Done;
593;P2;00000100001000110110111100;Done;
594;C;00000100001000101110110100;Creating SARIMAX;
595;F1;00000100001000101110110100;Before fitting;
596;F2;00000100001000101110110100;After fitting;1.49954919999999
597;P1;00000100001000101110110100;Done;
598;P2;00000100001000101110110100;Done;
599;C;00000100001010101110110000;Creating SARIMAX;
600;F1;00000100001010101110110000;Before fitting;
601;F2;00000100001010101110110000;After fitting;0.19492909999999597
602;P1;00000100001010101110110000;Done;
603;P2;00000100001010101110110000;Done;
604;C;00000000001000101110110100;Creating SARIMAX;
605;F1;00000000001000101110110100;Before fitting;
606;F2;00000000001000101110110100;After fitting;0.9879263999999921
607;P1;00000000001000101110110100;Done;
608;P2;00000000001000101110110100;Done;
609;C;00000100001000101111110100;Creating SARIMAX;
610;F1;00000100001000101111110100;Before fitting;
611;F2;00000100001000101111110100;After fitting;0.9898636000000067
612;P1;00000100001000101111110100;Done;
